ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Positive_1040,0.136364,0.772727,0.090909,0.727273,0.000000,0.272727,0.090909,0.500000,0.409091,0.636364,0.090909,0.272727,0.000000,0.863636,0.136364,0.681818,0.090909,0.227273,0.590909,0.136364,0.272727,0.285714,0.000000,0.095238,0.000000,0.285714,0.000000,0.095238,0.000000,0.571429,0.095238,0.285714,0.000000,0.000000,0.000000,0.285714,0.000000,0.285714,0.095238,0.285714,0.285714,0.000000,36.363636,36.363636,63.636364,90.909091,90.909091,9.090909,27.272727,50.000000,72.727273,95.454545,4.545455,4.545455,4.545455,100.000000,100.000000,4.545455,27.272727,54.545455,81.818182,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.181818,22.727273,45.454545,72.727273,77.272727,4.545455,4.545455,4.545455,100.000000,100.000000,9.090909,27.272727,54.545455,81.818182,95.454545,18.181818,36.363636,50.000000,72.727273,90.909091,9.090909,31.818182,54.545455,81.818182,95.454545,4.545455,4.545455,4.545455,100.000000,100.000000,18.181818,22.727273,45.454545,72.727273,77.272727,0.000000,0.000000,0.000000,0.000000,0.000000,4.545455,22.727273,50.000000,77.272727,100.000000,36.363636,36.363636,63.636364,90.909091,90.909091,13.636364,27.272727,50.000000,72.727273,86.363636,4.545455,4.545455,4.545455,100.000000,100.000000,9.090909,36.363636,63.636364,90.909091,95.454545,4.545455,27.272727,54.545455,81.818182,100.000000,36.363636,36.363636,63.636364,90.909091,90.909091,18.181818,22.727273,45.454545,72.727273,77.272727
Positive_1281,0.500000,0.000000,0.500000,0.000000,0.000000,1.000000,0.500000,0.000000,0.500000,0.000000,0.000000,1.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1173,0.300000,0.200000,0.500000,0.100000,0.400000,0.500000,0.600000,0.100000,0.300000,0.000000,0.500000,0.500000,0.100000,0.900000,0.000000,0.300000,0.500000,0.200000,0.500000,0.300000,0.200000,0.111111,0.333333,0.222222,0.000000,0.222222,0.555556,0.222222,0.444444,0.000000,0.000000,0.000000,0.777778,0.222222,0.000000,0.000000,0.333333,0.111111,0.333333,0.333333,0.222222,0.111111,20.000000,20.000000,80.000000,90.000000,90.000000,50.000000,50.000000,50.000000,100.000000,100.000000,10.000000,30.000000,40.000000,60.000000,70.000000,50.000000,50.000000,50.000000,50.000000,50.000000,10.000000,10.000000,30.000000,80.000000,90.000000,20.000000,40.000000,60.000000,70.000000,100.000000,10.000000,30.000000,40.000000,70.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,20.000000,20.000000,80.000000,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,30.000000,50.000000,80.000000,90.000000,20.000000,40.000000,60.000000,70.000000,100.000000,20.000000,20.000000,20.000000,20.000000,20.000000,10.000000,40.000000,60.000000,80.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,30.000000,90.000000,90.000000,10.000000,40.000000,60.000000,70.000000,100.000000,50.000000,50.000000,50.000000,80.000000,80.000000,10.000000,30.000000,40.000000,60.000000,70.000000,20.000000,20.000000,80.000000,90.000000,90.000000,50.000000,50.000000,50.000000,100.000000,100.000000
Positive_1158,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1403,0.428571,0.142857,0.428571,0.142857,0.214286,0.642857,0.428571,0.142857,0.428571,0.142857,0.214286,0.642857,0.428571,0.571429,0.000000,0.500000,0.357143,0.142857,0.571429,0.428571,0.000000,0.153846,0.384615,0.153846,0.153846,0.153846,0.230769,0.153846,0.384615,0.153846,0.153846,0.153846,0.230769,0.538462,0.000000,0.000000,0.384615,0.153846,0.153846,0.538462,0.000000,0.000000,7.142857,21.428571,28.571429,50.000000,78.571429,57.142857,57.142857,57.142857,71.428571,71.428571,14.285714,35.714286,64.285714,92.857143,100.000000,57.142857,57.142857,57.142857,71.428571,71.428571,64.285714,64.285714,85.714286,100.000000,100.000000,7.142857,21.428571,35.714286,50.000000,92.857143,14.285714,35.714286,64.285714,92.857143,100.000000,57.142857,57.142857,57.142857,71.428571,71.428571,7.142857,21.428571,28.571429,50.000000,78.571429,57.142857,57.142857,57.142857,71.428571,71.428571,64.285714,64.285714,85.714286,100.000000,100.000000,7.142857,21.428571,35.714286,50.000000,92.857143,7.142857,21.428571,28.571429,50.000000,78.571429,14.285714,35.714286,64.285714,85.714286,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,21.428571,42.857143,78.571429,85.714286,14.285714,35.714286,64.285714,92.857143,100.000000,57.142857,57.142857,57.142857,71.428571,71.428571,14.285714,35.714286,64.285714,85.714286,100.000000,7.142857,21.428571,28.571429,50.000000,78.571429,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1258,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.500000,0.000000,0.500000,0.000000,0.500000,0.000000,1.000000,0.000000,0.500000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1038,0.111111,0.777778,0.111111,0.777778,0.000000,0.222222,0.111111,0.555556,0.333333,0.666667,0.111111,0.222222,0.000000,0.888889,0.111111,0.555556,0.111111,0.333333,0.666667,0.111111,0.222222,0.250000,0.000000,0.125000,0.000000,0.250000,0.000000,0.125000,0.000000,0.500000,0.125000,0.250000,0.000000,0.000000,0.000000,0.250000,0.000000,0.250000,0.125000,0.250000,0.250000,0.000000,77.777778,77.777778,77.777778,77.777778,77.777778,11.111111,22.222222,44.444444,66.666667,88.888889,100.000000,100.000000,100.000000,100.000000,100.000000,11.111111,22.222222,66.666667,88.888889,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,44.444444,44.444444,100.000000,100.000000,100.000000,100.000000,100.000000,11.111111,22.222222,55.555556,66.666667,88.888889,33.333333,33.333333,44.444444,77.777778,77.777778,11.111111,22.222222,55.555556,77.777778,88.888889,100.000000,100.000000,100.000000,100.000000,100.000000,33.333333,33.333333,33.333333,44.444444,44.444444,0.000000,0.000000,0.000000,0.000000,0.000000,11.111111,22.222222,44.444444,66.666667,100.000000,77.777778,77.777778,77.777778,77.777778,77.777778,22.222222,33.333333,44.444444,55.555556,66.666667,100.000000,100.000000,100.000000,100.000000,100.000000,11.111111,11.111111,77.777778,88.888889,88.888889,11.111111,22.222222,55.555556,88.888889,100.000000,77.777778,77.777778,77.777778,77.777778,77.777778,33.333333,33.333333,33.333333,44.444444,44.444444
Positive_1404,0.285714,0.214286,0.500000,0.214286,0.214286,0.571429,0.500000,0.214286,0.285714,0.071429,0.357143,0.571429,0.285714,0.714286,0.000000,0.357143,0.428571,0.214286,0.571429,0.285714,0.142857,0.153846,0.230769,0.307692,0.153846,0.307692,0.230769,0.307692,0.230769,0.153846,0.076923,0.076923,0.461538,0.384615,0.000000,0.000000,0.384615,0.153846,0.307692,0.307692,0.230769,0.076923,7.142857,7.142857,28.571429,42.857143,50.000000,21.428571,21.428571,57.142857,71.428571,71.428571,14.285714,35.714286,78.571429,92.857143,100.000000,21.428571,21.428571,57.142857,71.428571,71.428571,64.285714,64.285714,85.714286,100.000000,100.000000,7.142857,14.285714,35.714286,50.000000,92.857143,14.285714,35.714286,78.571429,92.857143,100.000000,21.428571,21.428571,57.142857,71.428571,71.428571,7.142857,7.142857,28.571429,42.857143,50.000000,57.142857,57.142857,57.142857,57.142857,57.142857,21.428571,64.285714,71.428571,85.714286,100.000000,7.142857,14.285714,35.714286,50.000000,92.857143,7.142857,7.142857,28.571429,42.857143,50.000000,14.285714,35.714286,64.285714,85.714286,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,28.571429,42.857143,50.000000,85.714286,14.285714,35.714286,64.285714,92.857143,100.000000,21.428571,21.428571,57.142857,71.428571,71.428571,14.285714,35.714286,64.285714,85.714286,100.000000,7.142857,7.142857,28.571429,42.857143,50.000000,21.428571,21.428571,21.428571,71.428571,71.428571
Positive_1175,0.300000,0.200000,0.500000,0.100000,0.400000,0.500000,0.600000,0.100000,0.300000,0.000000,0.500000,0.500000,0.100000,0.900000,0.000000,0.300000,0.500000,0.200000,0.500000,0.300000,0.200000,0.111111,0.333333,0.222222,0.000000,0.222222,0.555556,0.222222,0.444444,0.000000,0.000000,0.000000,0.777778,0.222222,0.000000,0.000000,0.333333,0.111111,0.333333,0.333333,0.222222,0.111111,20.000000,20.000000,80.000000,90.000000,90.000000,50.000000,50.000000,50.000000,100.000000,100.000000,10.000000,30.000000,40.000000,60.000000,70.000000,50.000000,50.000000,50.000000,50.000000,50.000000,10.000000,10.000000,30.000000,80.000000,90.000000,20.000000,40.000000,60.000000,70.000000,100.000000,10.000000,30.000000,40.000000,70.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,20.000000,20.000000,80.000000,90.000000,90.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,30.000000,50.000000,80.000000,90.000000,20.000000,40.000000,60.000000,70.000000,100.000000,20.000000,20.000000,20.000000,20.000000,20.000000,10.000000,40.000000,60.000000,80.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,20.000000,30.000000,90.000000,90.000000,10.000000,40.000000,60.000000,70.000000,100.000000,50.000000,50.000000,50.000000,80.000000,80.000000,10.000000,30.000000,40.000000,60.000000,70.000000,20.000000,20.000000,80.000000,90.000000,90.000000,50.000000,50.000000,50.000000,100.000000,100.000000
Positive_1171,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0.500000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000,50.000000,100.000000,100.000000,100.000000,100.000000,100.000000,50.000000,50.000000,50.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1182,0.454545,0.454545,0.090909,0.363636,0.090909,0.545455,0.181818,0.363636,0.454545,0.000000,0.454545,0.545455,0.454545,0.545455,0.000000,0.545455,0.090909,0.363636,0.090909,0.454545,0.454545,0.400000,0.000000,0.200000,0.100000,0.500000,0.100000,0.200000,0.000000,0.400000,0.000000,0.000000,0.600000,0.400000,0.000000,0.000000,0.100000,0.500000,0.100000,0.000000,0.200000,0.400000,9.090909,18.181818,27.272727,45.454545,100.000000,36.363636,54.545455,63.636364,72.727273,90.909091,81.818182,81.818182,81.818182,81.818182,81.818182,36.363636,36.363636,54.545455,63.636364,90.909091,81.818182,81.818182,81.818182,81.818182,81.818182,9.090909,18.181818,27.272727,72.727273,100.000000,72.727273,72.727273,72.727273,81.818182,81.818182,36.363636,36.363636,54.545455,63.636364,90.909091,9.090909,18.181818,27.272727,45.454545,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.363636,54.545455,63.636364,81.818182,90.909091,9.090909,18.181818,27.272727,72.727273,100.000000,9.090909,18.181818,27.272727,45.454545,100.000000,36.363636,54.545455,63.636364,81.818182,90.909091,0.000000,0.000000,0.000000,0.000000,0.000000,9.090909,18.181818,27.272727,81.818182,100.000000,72.727273,72.727273,72.727273,72.727273,72.727273,36.363636,36.363636,54.545455,63.636364,90.909091,81.818182,81.818182,81.818182,81.818182,81.818182,9.090909,18.181818,27.272727,45.454545,100.000000,36.363636,54.545455,63.636364,72.727273,90.909091
Positive_1681,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,66.666667,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,66.666667,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,66.666667,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,66.666667,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,66.666667,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,66.666667,100.000000,100.000000,33.333333,33.333333,66.666667,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Positive_1074,0.259259,0.370370,0.370370,0.493827,0.259259,0.246914,0.419753,0.320988,0.259259,0.358025,0.395062,0.246914,0.123457,0.790123,0.086420,0.382716,0.395062,0.222222,0.543210,0.259259,0.197531,0.187500,0.187500,0.287500,0.262500,0.237500,0.087500,0.325000,0.200000,0.175000,0.325000,0.175000,0.150000,0.175000,0.000000,0.150000,0.325000,0.137500,0.212500,0.287500,0.250000,0.087500,2.469136,46.913580,67.901235,81.481481,98.765432,11.111111,30.864198,45.679012,66.666667,95.061728,1.234568,13.580247,35.802469,75.308642,100.000000,6.172840,29.629630,49.382716,74.074074,97.530864,3.703704,12.345679,43.209877,71.604938,98.765432,1.234568,30.864198,51.851852,81.481481,100.000000,1.234568,14.814815,39.506173,71.604938,100.000000,11.111111,29.629630,44.444444,69.135802,95.061728,2.469136,46.913580,67.901235,81.481481,98.765432,11.111111,29.629630,50.617284,70.370370,95.061728,3.703704,13.580247,43.209877,72.839506,98.765432,1.234568,30.864198,51.851852,81.481481,100.000000,2.469136,40.740741,58.024691,81.481481,86.419753,1.234568,20.987654,44.444444,69.135802,100.000000,23.456790,65.432099,77.777778,96.296296,98.765432,1.234568,14.814815,37.037037,67.901235,98.765432,4.938272,27.160494,49.382716,75.308642,100.000000,23.456790,50.617284,62.962963,77.777778,91.358025,4.938272,18.518519,39.506173,66.666667,100.000000,2.469136,46.913580,67.901235,81.481481,98.765432,1.234568,30.864198,48.148148,69.135802,95.061728
Positive_1370,0.153846,0.461538,0.384615,0.307692,0.384615,0.307692,0.384615,0.307692,0.307692,0.307692,0.384615,0.307692,0.153846,0.846154,0.000000,1.000000,0.000000,0.000000,0.692308,0.153846,0.153846,0.080000,0.040000,0.520000,0.360000,0.240000,0.200000,0.360000,0.200000,0.240000,0.360000,0.240000,0.200000,0.120000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.320000,0.000000,3.846154,3.846154,7.692308,92.307692,96.153846,11.538462,26.923077,50.000000,76.923077,100.000000,15.384615,34.615385,46.153846,65.384615,88.461538,11.538462,23.076923,50.000000,76.923077,100.000000,15.384615,34.615385,46.153846,65.384615,88.461538,3.846154,7.692308,38.461538,80.769231,96.153846,15.384615,34.615385,46.153846,65.384615,88.461538,11.538462,23.076923,50.000000,76.923077,100.000000,3.846154,7.692308,38.461538,80.769231,96.153846,11.538462,23.076923,50.000000,76.923077,100.000000,15.384615,34.615385,46.153846,65.384615,88.461538,3.846154,7.692308,38.461538,80.769231,96.153846,3.846154,3.846154,7.692308,92.307692,96.153846,11.538462,30.769231,50.000000,73.076923,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.846154,26.923077,50.000000,76.923077,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.538462,30.769231,50.000000,73.076923,100.000000,3.846154,3.846154,7.692308,92.307692,96.153846,26.923077,26.923077,38.461538,69.230769,80.769231
Positive_1383,0.000000,0.333333,0.666667,0.666667,0.000000,0.333333,0.666667,0.333333,0.000000,0.333333,0.333333,0.333333,0.000000,1.000000,0.000000,0.166667,0.666667,0.166667,0.666667,0.000000,0.333333,0.000000,0.000000,0.400000,0.000000,0.600000,0.000000,0.400000,0.000000,0.000000,0.200000,0.200000,0.400000,0.000000,0.000000,0.000000,0.400000,0.000000,0.400000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,50.000000,50.000000,16.666667,16.666667,66.666667,83.333333,100.000000,33.333333,33.333333,50.000000,66.666667,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,16.666667,16.666667,83.333333,83.333333,16.666667,16.666667,66.666667,83.333333,100.000000,33.333333,33.333333,33.333333,50.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,50.000000,50.000000,66.666667,66.666667,66.666667,100.000000,100.000000,16.666667,16.666667,16.666667,83.333333,83.333333,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,33.333333,50.000000,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.333333,83.333333,83.333333,83.333333,83.333333,16.666667,16.666667,33.333333,66.666667,100.000000,50.000000,50.000000,50.000000,50.000000,50.000000,16.666667,16.666667,50.000000,66.666667,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.333333,33.333333,33.333333,83.333333,83.333333
