ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Negative_F368,0.310345,0.275862,0.413793,0.310345,0.344828,0.344828,0.413793,0.241379,0.344828,0.241379,0.413793,0.344828,0.206897,0.758621,0.034483,0.413793,0.344828,0.241379,0.586207,0.310345,0.103448,0.107143,0.392857,0.285714,0.178571,0.178571,0.321429,0.250000,0.428571,0.071429,0.214286,0.107143,0.392857,0.357143,0.000000,0.071429,0.357143,0.142857,0.178571,0.428571,0.142857,0.071429,13.793103,27.586207,41.379310,68.965517,82.758621,3.448276,17.241379,48.275862,89.655172,96.551724,6.896552,20.689655,51.724138,72.413793,100.000000,3.448276,34.482759,79.310345,93.103448,100.000000,6.896552,20.689655,51.724138,62.068966,86.206897,10.344828,31.034483,41.379310,68.965517,82.758621,6.896552,20.689655,51.724138,72.413793,100.000000,3.448276,17.241379,48.275862,93.103448,96.551724,13.793103,27.586207,41.379310,68.965517,82.758621,3.448276,17.241379,48.275862,93.103448,96.551724,6.896552,20.689655,55.172414,72.413793,100.000000,10.344828,31.034483,41.379310,68.965517,82.758621,24.137931,37.931034,41.379310,75.862069,82.758621,3.448276,27.586207,51.724138,79.310345,100.000000,13.793103,13.793103,13.793103,13.793103,13.793103,6.896552,24.137931,51.724138,68.965517,82.758621,10.344828,20.689655,44.827586,79.310345,100.000000,3.448276,27.586207,55.172414,93.103448,96.551724,3.448276,31.034483,58.620690,86.206897,100.000000,13.793103,27.586207,41.379310,68.965517,82.758621,17.241379,17.241379,48.275862,65.517241,65.517241
Negative_F369,0.235294,0.176471,0.588235,0.294118,0.352941,0.352941,0.588235,0.176471,0.235294,0.176471,0.470588,0.352941,0.235294,0.764706,0.000000,0.411765,0.529412,0.058824,0.588235,0.235294,0.176471,0.062500,0.187500,0.312500,0.312500,0.125000,0.187500,0.312500,0.187500,0.062500,0.312500,0.062500,0.250000,0.250000,0.000000,0.000000,0.250000,0.000000,0.125000,0.187500,0.312500,0.062500,41.176471,41.176471,47.058824,88.235294,94.117647,17.647059,17.647059,70.588235,82.352941,82.352941,5.882353,23.529412,35.294118,64.705882,100.000000,17.647059,64.705882,70.588235,82.352941,100.000000,11.764706,23.529412,29.411765,58.823529,76.470588,5.882353,41.176471,47.058824,88.235294,94.117647,5.882353,23.529412,35.294118,64.705882,100.000000,17.647059,17.647059,70.588235,82.352941,82.352941,41.176471,41.176471,47.058824,88.235294,94.117647,17.647059,17.647059,70.588235,82.352941,82.352941,11.764706,23.529412,35.294118,64.705882,100.000000,5.882353,41.176471,47.058824,88.235294,94.117647,41.176471,41.176471,47.058824,88.235294,94.117647,5.882353,23.529412,52.941176,70.588235,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.529412,29.411765,41.176471,88.235294,94.117647,5.882353,17.647059,58.823529,76.470588,100.000000,70.588235,70.588235,70.588235,70.588235,70.588235,5.882353,23.529412,35.294118,64.705882,100.000000,41.176471,41.176471,47.058824,88.235294,94.117647,17.647059,17.647059,70.588235,82.352941,82.352941
Negative_F373,0.166667,0.333333,0.500000,0.416667,0.291667,0.291667,0.500000,0.333333,0.166667,0.250000,0.458333,0.291667,0.166667,0.833333,0.000000,0.416667,0.416667,0.166667,0.708333,0.166667,0.125000,0.130435,0.130435,0.217391,0.260870,0.217391,0.173913,0.217391,0.130435,0.130435,0.173913,0.086957,0.304348,0.260870,0.000000,0.000000,0.260870,0.260870,0.086957,0.173913,0.173913,0.086957,45.833333,45.833333,62.500000,91.666667,95.833333,12.500000,16.666667,33.333333,41.666667,87.500000,4.166667,20.833333,54.166667,75.000000,100.000000,12.500000,29.166667,37.500000,75.000000,100.000000,8.333333,20.833333,54.166667,79.166667,83.333333,4.166667,45.833333,62.500000,91.666667,95.833333,4.166667,20.833333,54.166667,75.000000,100.000000,12.500000,16.666667,33.333333,41.666667,87.500000,45.833333,45.833333,62.500000,91.666667,95.833333,16.666667,29.166667,33.333333,41.666667,87.500000,8.333333,20.833333,58.333333,79.166667,100.000000,4.166667,45.833333,62.500000,91.666667,95.833333,45.833333,45.833333,62.500000,91.666667,95.833333,4.166667,20.833333,41.666667,70.833333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.333333,33.333333,41.666667,62.500000,95.833333,4.166667,25.000000,66.666667,79.166667,100.000000,12.500000,12.500000,29.166667,58.333333,87.500000,4.166667,25.000000,41.666667,70.833333,100.000000,45.833333,45.833333,62.500000,91.666667,95.833333,12.500000,12.500000,58.333333,87.500000,87.500000
Negative_F377,0.375000,0.250000,0.375000,0.166667,0.583333,0.250000,0.375000,0.166667,0.458333,0.166667,0.583333,0.250000,0.125000,0.833333,0.041667,0.541667,0.250000,0.208333,0.500000,0.375000,0.125000,0.217391,0.347826,0.260870,0.304348,0.000000,0.434783,0.173913,0.434783,0.130435,0.304348,0.000000,0.434783,0.173913,0.000000,0.086957,0.347826,0.217391,0.086957,0.434783,0.130435,0.130435,12.500000,29.166667,58.333333,83.333333,100.000000,4.166667,16.666667,45.833333,62.500000,91.666667,8.333333,33.333333,50.000000,75.000000,95.833333,4.166667,4.166667,16.666667,45.833333,62.500000,8.333333,33.333333,58.333333,83.333333,100.000000,25.000000,29.166667,37.500000,70.833333,91.666667,8.333333,33.333333,50.000000,75.000000,95.833333,4.166667,4.166667,16.666667,45.833333,62.500000,12.500000,29.166667,58.333333,87.500000,100.000000,4.166667,4.166667,16.666667,45.833333,62.500000,8.333333,33.333333,58.333333,83.333333,100.000000,25.000000,29.166667,37.500000,70.833333,91.666667,25.000000,25.000000,29.166667,70.833333,70.833333,4.166667,20.833333,50.000000,79.166667,100.000000,58.333333,58.333333,58.333333,58.333333,58.333333,8.333333,29.166667,54.166667,70.833333,100.000000,16.666667,33.333333,37.500000,79.166667,95.833333,4.166667,12.500000,45.833333,83.333333,87.500000,4.166667,20.833333,45.833333,66.666667,95.833333,12.500000,29.166667,58.333333,83.333333,100.000000,16.666667,16.666667,54.166667,91.666667,91.666667
Negative_F396,0.176471,0.411765,0.411765,0.411765,0.470588,0.117647,0.411765,0.411765,0.176471,0.411765,0.470588,0.117647,0.117647,0.882353,0.000000,0.529412,0.117647,0.352941,0.764706,0.176471,0.058824,0.187500,0.187500,0.375000,0.437500,0.125000,0.125000,0.375000,0.187500,0.187500,0.437500,0.125000,0.125000,0.250000,0.000000,0.000000,0.125000,0.437500,0.125000,0.375000,0.125000,0.000000,47.058824,47.058824,64.705882,88.235294,88.235294,5.882353,17.647059,41.176471,76.470588,82.352941,11.764706,29.411765,58.823529,94.117647,100.000000,5.882353,17.647059,41.176471,76.470588,82.352941,11.764706,29.411765,58.823529,88.235294,100.000000,47.058824,47.058824,47.058824,64.705882,64.705882,11.764706,29.411765,58.823529,94.117647,100.000000,5.882353,17.647059,41.176471,76.470588,82.352941,47.058824,47.058824,64.705882,88.235294,88.235294,5.882353,17.647059,41.176471,76.470588,82.352941,11.764706,29.411765,58.823529,88.235294,100.000000,47.058824,47.058824,47.058824,64.705882,64.705882,47.058824,47.058824,47.058824,64.705882,64.705882,5.882353,23.529412,52.941176,82.352941,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.764706,47.058824,58.823529,82.352941,100.000000,29.411765,29.411765,29.411765,70.588235,70.588235,5.882353,17.647059,23.529412,76.470588,88.235294,5.882353,29.411765,52.941176,76.470588,100.000000,47.058824,47.058824,64.705882,88.235294,88.235294,23.529412,23.529412,23.529412,23.529412,23.529412
Negative_F397,0.260870,0.434783,0.304348,0.391304,0.347826,0.260870,0.304348,0.391304,0.304348,0.391304,0.347826,0.260870,0.217391,0.739130,0.043478,0.565217,0.086957,0.347826,0.652174,0.260870,0.086957,0.409091,0.136364,0.409091,0.454545,0.272727,0.181818,0.363636,0.181818,0.363636,0.454545,0.272727,0.181818,0.454545,0.000000,0.090909,0.045455,0.500000,0.136364,0.454545,0.045455,0.090909,17.391304,34.782609,47.826087,78.260870,95.652174,4.347826,21.739130,39.130435,82.608696,100.000000,8.695652,26.086957,56.521739,73.913043,86.956522,4.347826,30.434783,52.173913,82.608696,100.000000,8.695652,26.086957,56.521739,73.913043,95.652174,17.391304,21.739130,34.782609,60.869565,78.260870,8.695652,26.086957,56.521739,73.913043,86.956522,4.347826,30.434783,52.173913,82.608696,100.000000,17.391304,21.739130,47.826087,78.260870,95.652174,4.347826,30.434783,52.173913,82.608696,100.000000,8.695652,26.086957,56.521739,73.913043,95.652174,17.391304,21.739130,34.782609,60.869565,78.260870,17.391304,34.782609,47.826087,60.869565,78.260870,4.347826,26.086957,52.173913,73.913043,100.000000,95.652174,95.652174,95.652174,95.652174,95.652174,17.391304,39.130435,56.521739,73.913043,95.652174,8.695652,8.695652,8.695652,26.086957,26.086957,4.347826,13.043478,52.173913,82.608696,100.000000,4.347826,26.086957,52.173913,73.913043,91.304348,17.391304,34.782609,47.826087,78.260870,95.652174,21.739130,21.739130,21.739130,100.000000,100.000000
Negative_F403,0.142857,0.333333,0.523810,0.428571,0.428571,0.142857,0.523810,0.333333,0.142857,0.333333,0.523810,0.142857,0.142857,0.857143,0.000000,0.380952,0.285714,0.333333,0.761905,0.142857,0.095238,0.100000,0.100000,0.450000,0.500000,0.100000,0.100000,0.450000,0.100000,0.100000,0.450000,0.100000,0.100000,0.200000,0.000000,0.000000,0.300000,0.300000,0.250000,0.150000,0.150000,0.050000,23.809524,23.809524,52.380952,57.142857,57.142857,4.761905,19.047619,47.619048,85.714286,90.476190,9.523810,28.571429,61.904762,80.952381,100.000000,4.761905,38.095238,71.428571,85.714286,100.000000,9.523810,28.571429,42.857143,66.666667,95.238095,23.809524,23.809524,52.380952,57.142857,57.142857,9.523810,28.571429,61.904762,80.952381,100.000000,4.761905,19.047619,47.619048,85.714286,90.476190,23.809524,23.809524,52.380952,57.142857,57.142857,4.761905,19.047619,47.619048,85.714286,90.476190,9.523810,28.571429,61.904762,80.952381,100.000000,23.809524,23.809524,52.380952,57.142857,57.142857,23.809524,23.809524,52.380952,57.142857,57.142857,4.761905,28.571429,47.619048,80.952381,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.523810,14.285714,33.333333,57.142857,95.238095,28.571429,42.857143,61.904762,80.952381,100.000000,4.761905,19.047619,47.619048,85.714286,90.476190,4.761905,28.571429,47.619048,76.190476,100.000000,23.809524,23.809524,52.380952,57.142857,57.142857,19.047619,19.047619,19.047619,85.714286,85.714286
Negative_F452,0.404255,0.276596,0.319149,0.510638,0.191489,0.297872,0.319149,0.234043,0.446809,0.319149,0.382979,0.297872,0.170213,0.680851,0.148936,0.361702,0.340426,0.297872,0.404255,0.404255,0.191489,0.195652,0.260870,0.195652,0.130435,0.369565,0.130435,0.152174,0.304348,0.152174,0.152174,0.195652,0.304348,0.282609,0.043478,0.173913,0.260870,0.239130,0.152174,0.326087,0.217391,0.130435,2.127660,23.404255,55.319149,78.723404,97.872340,4.255319,25.531915,36.170213,61.702128,93.617021,6.382979,29.787234,63.829787,87.234043,100.000000,4.255319,25.531915,42.553191,74.468085,100.000000,8.510638,12.765957,55.319149,63.829787,97.872340,2.127660,31.914894,57.446809,82.978723,95.744681,6.382979,29.787234,63.829787,87.234043,100.000000,4.255319,19.148936,34.042553,68.085106,93.617021,2.127660,40.425532,55.319149,76.595745,97.872340,4.255319,19.148936,38.297872,70.212766,93.617021,6.382979,27.659574,51.063830,74.468085,100.000000,2.127660,31.914894,57.446809,82.978723,95.744681,2.127660,23.404255,57.446809,76.595745,95.744681,4.255319,25.531915,42.553191,70.212766,100.000000,8.510638,17.021277,46.808511,78.723404,80.851064,2.127660,23.404255,57.446809,65.957447,95.744681,4.255319,21.276596,42.553191,87.234043,100.000000,10.638298,27.659574,44.680851,70.212766,97.872340,6.382979,25.531915,51.063830,82.978723,100.000000,2.127660,23.404255,55.319149,78.723404,97.872340,4.255319,27.659574,38.297872,61.702128,93.617021
Negative_F467,0.264706,0.470588,0.264706,0.500000,0.264706,0.235294,0.294118,0.441176,0.264706,0.441176,0.323529,0.235294,0.147059,0.852941,0.000000,0.558824,0.176471,0.264706,0.617647,0.264706,0.117647,0.272727,0.151515,0.272727,0.212121,0.272727,0.090909,0.242424,0.181818,0.242424,0.242424,0.242424,0.121212,0.303030,0.000000,0.000000,0.212121,0.242424,0.151515,0.363636,0.121212,0.060606,20.588235,44.117647,67.647059,82.352941,94.117647,2.941176,23.529412,47.058824,64.705882,100.000000,5.882353,17.647059,41.176471,73.529412,97.058824,2.941176,26.470588,58.823529,79.411765,100.000000,14.705882,41.176471,67.647059,73.529412,94.117647,5.882353,17.647059,32.352941,44.117647,82.352941,5.882353,17.647059,38.235294,73.529412,97.058824,2.941176,23.529412,52.941176,76.470588,100.000000,20.588235,44.117647,67.647059,82.352941,94.117647,2.941176,23.529412,52.941176,76.470588,100.000000,14.705882,41.176471,70.588235,91.176471,97.058824,5.882353,17.647059,32.352941,44.117647,82.352941,20.588235,32.352941,44.117647,55.882353,82.352941,2.941176,26.470588,52.941176,76.470588,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.705882,32.352941,58.823529,76.470588,100.000000,5.882353,17.647059,35.294118,79.411765,97.058824,2.941176,11.764706,47.058824,61.764706,94.117647,2.941176,26.470588,52.941176,76.470588,100.000000,20.588235,44.117647,67.647059,82.352941,94.117647,8.823529,8.823529,11.764706,35.294118,47.058824
Negative_F469,0.538462,0.115385,0.346154,0.153846,0.384615,0.461538,0.346154,0.038462,0.615385,0.115385,0.423077,0.461538,0.384615,0.500000,0.115385,0.692308,0.192308,0.115385,0.384615,0.538462,0.076923,0.120000,0.400000,0.040000,0.160000,0.080000,0.240000,0.040000,0.400000,0.040000,0.120000,0.040000,0.280000,0.360000,0.040000,0.120000,0.240000,0.080000,0.040000,0.440000,0.000000,0.080000,11.538462,26.923077,50.000000,76.923077,100.000000,34.615385,34.615385,80.769231,84.615385,84.615385,3.846154,19.230769,46.153846,65.384615,96.153846,11.538462,11.538462,15.384615,34.615385,69.230769,3.846154,19.230769,46.153846,65.384615,100.000000,23.076923,38.461538,53.846154,80.769231,92.307692,3.846154,19.230769,46.153846,65.384615,96.153846,34.615385,34.615385,34.615385,34.615385,34.615385,11.538462,26.923077,53.846154,80.769231,100.000000,11.538462,11.538462,15.384615,34.615385,34.615385,3.846154,19.230769,57.692308,69.230769,100.000000,23.076923,38.461538,53.846154,80.769231,92.307692,23.076923,38.461538,50.000000,76.923077,92.307692,3.846154,30.769231,61.538462,80.769231,100.000000,11.538462,11.538462,15.384615,57.692308,57.692308,19.230769,38.461538,57.692308,80.769231,96.153846,3.846154,7.692308,30.769231,46.153846,69.230769,11.538462,11.538462,15.384615,100.000000,100.000000,3.846154,19.230769,34.615385,65.384615,96.153846,11.538462,26.923077,50.000000,76.923077,100.000000,80.769231,80.769231,80.769231,84.615385,84.615385
Negative_F470,0.290323,0.322581,0.387097,0.419355,0.354839,0.225806,0.387097,0.322581,0.290323,0.322581,0.451613,0.225806,0.161290,0.774194,0.064516,0.322581,0.322581,0.354839,0.612903,0.290323,0.096774,0.166667,0.300000,0.233333,0.333333,0.200000,0.266667,0.233333,0.300000,0.166667,0.300000,0.133333,0.333333,0.300000,0.033333,0.100000,0.366667,0.300000,0.233333,0.433333,0.100000,0.033333,12.903226,25.806452,61.290323,70.967742,96.774194,3.225806,29.032258,38.709677,87.096774,100.000000,6.451613,19.354839,48.387097,67.741935,93.548387,3.225806,32.258065,61.290323,87.096774,100.000000,6.451613,19.354839,48.387097,67.741935,96.774194,9.677419,22.580645,41.935484,70.967742,77.419355,6.451613,19.354839,48.387097,67.741935,93.548387,3.225806,29.032258,38.709677,87.096774,100.000000,12.903226,25.806452,61.290323,70.967742,96.774194,3.225806,29.032258,38.709677,83.870968,90.322581,6.451613,25.806452,54.838710,80.645161,100.000000,9.677419,22.580645,41.935484,70.967742,77.419355,22.580645,35.483871,64.516129,70.967742,77.419355,3.225806,25.806452,48.387097,80.645161,100.000000,12.903226,12.903226,12.903226,61.290323,61.290323,12.903226,29.032258,45.161290,70.967742,83.870968,6.451613,19.354839,48.387097,74.193548,93.548387,3.225806,25.806452,51.612903,90.322581,100.000000,6.451613,29.032258,48.387097,80.645161,93.548387,12.903226,25.806452,61.290323,70.967742,96.774194,3.225806,3.225806,51.612903,100.000000,100.000000
Negative_F481,0.076923,0.384615,0.538462,0.384615,0.461538,0.153846,0.538462,0.384615,0.076923,0.384615,0.461538,0.153846,0.076923,0.923077,0.000000,0.538462,0.230769,0.230769,0.692308,0.076923,0.230769,0.083333,0.083333,0.416667,0.416667,0.083333,0.166667,0.416667,0.083333,0.083333,0.416667,0.083333,0.166667,0.166667,0.000000,0.000000,0.166667,0.416667,0.083333,0.166667,0.333333,0.000000,84.615385,84.615385,84.615385,84.615385,84.615385,23.076923,30.769231,46.153846,53.846154,76.923077,7.692308,15.384615,61.538462,92.307692,100.000000,23.076923,30.769231,46.153846,53.846154,76.923077,15.384615,38.461538,61.538462,92.307692,100.000000,7.692308,7.692308,7.692308,84.615385,84.615385,7.692308,15.384615,61.538462,92.307692,100.000000,23.076923,30.769231,46.153846,53.846154,76.923077,84.615385,84.615385,84.615385,84.615385,84.615385,23.076923,30.769231,46.153846,53.846154,76.923077,15.384615,38.461538,61.538462,92.307692,100.000000,7.692308,7.692308,7.692308,84.615385,84.615385,84.615385,84.615385,84.615385,84.615385,84.615385,7.692308,23.076923,46.153846,69.230769,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.384615,30.769231,69.230769,92.307692,100.000000,7.692308,7.692308,38.461538,46.153846,46.153846,23.076923,23.076923,53.846154,76.923077,76.923077,7.692308,30.769231,61.538462,76.923077,100.000000,84.615385,84.615385,84.615385,84.615385,84.615385,23.076923,23.076923,46.153846,53.846154,53.846154
Negative_F490,0.310345,0.310345,0.379310,0.275862,0.379310,0.344828,0.413793,0.275862,0.310345,0.206897,0.448276,0.344828,0.241379,0.758621,0.000000,0.448276,0.379310,0.172414,0.551724,0.310345,0.137931,0.107143,0.250000,0.392857,0.357143,0.071429,0.142857,0.357143,0.285714,0.071429,0.250000,0.035714,0.178571,0.214286,0.000000,0.000000,0.392857,0.107143,0.250000,0.285714,0.214286,0.071429,3.448276,13.793103,72.413793,93.103448,100.000000,24.137931,41.379310,58.620690,65.517241,86.206897,6.896552,20.689655,37.931034,68.965517,89.655172,24.137931,34.482759,51.724138,62.068966,86.206897,6.896552,31.034483,48.275862,72.413793,89.655172,3.448276,13.793103,20.689655,93.103448,100.000000,6.896552,20.689655,37.931034,68.965517,89.655172,24.137931,34.482759,51.724138,62.068966,86.206897,3.448276,13.793103,72.413793,93.103448,100.000000,41.379310,51.724138,58.620690,65.517241,86.206897,6.896552,31.034483,44.827586,68.965517,89.655172,3.448276,13.793103,20.689655,93.103448,100.000000,3.448276,10.344828,82.758621,96.551724,100.000000,6.896552,31.034483,48.275862,68.965517,89.655172,0.000000,0.000000,0.000000,0.000000,0.000000,3.448276,27.586207,62.068966,86.206897,100.000000,6.896552,20.689655,44.827586,68.965517,89.655172,24.137931,34.482759,48.275862,65.517241,72.413793,6.896552,27.586207,44.827586,65.517241,89.655172,3.448276,13.793103,72.413793,93.103448,100.000000,24.137931,24.137931,34.482759,51.724138,79.310345
Negative_F496,0.255814,0.511628,0.232558,0.534884,0.255814,0.209302,0.279070,0.465116,0.255814,0.488372,0.302326,0.209302,0.116279,0.860465,0.023256,0.279070,0.279070,0.441860,0.581395,0.255814,0.162791,0.238095,0.095238,0.333333,0.357143,0.214286,0.023810,0.357143,0.119048,0.214286,0.404762,0.214286,0.023810,0.142857,0.000000,0.047619,0.071429,0.214286,0.404762,0.261905,0.214286,0.071429,2.325581,23.255814,39.534884,65.116279,100.000000,4.651163,30.232558,60.465116,83.720930,97.674419,16.279070,32.558140,41.860465,58.139535,95.348837,9.302326,32.558140,60.465116,83.720930,97.674419,11.627907,23.255814,55.813953,65.116279,76.744186,2.325581,6.976744,27.906977,46.511628,100.000000,4.651163,16.279070,37.209302,55.813953,95.348837,9.302326,34.883721,67.441860,83.720930,97.674419,2.325581,23.255814,39.534884,65.116279,100.000000,9.302326,39.534884,67.441860,83.720930,97.674419,11.627907,23.255814,51.162791,62.790698,76.744186,2.325581,6.976744,27.906977,46.511628,100.000000,2.325581,25.581395,27.906977,46.511628,100.000000,4.651163,30.232558,55.813953,76.744186,97.674419,39.534884,39.534884,39.534884,39.534884,39.534884,2.325581,27.906977,69.767442,79.069767,100.000000,4.651163,16.279070,37.209302,55.813953,95.348837,9.302326,23.255814,53.488372,74.418605,97.674419,9.302326,37.209302,55.813953,79.069767,95.348837,2.325581,23.255814,39.534884,65.116279,100.000000,4.651163,6.976744,34.883721,81.395349,97.674419
Negative_F502,0.192308,0.423077,0.384615,0.461538,0.423077,0.115385,0.384615,0.423077,0.192308,0.423077,0.461538,0.115385,0.115385,0.846154,0.038462,0.500000,0.153846,0.346154,0.692308,0.192308,0.115385,0.200000,0.200000,0.280000,0.400000,0.160000,0.080000,0.280000,0.200000,0.200000,0.400000,0.080000,0.160000,0.240000,0.000000,0.080000,0.120000,0.280000,0.200000,0.320000,0.120000,0.080000,30.769231,61.538462,73.076923,80.769231,88.461538,3.846154,19.230769,42.307692,92.307692,100.000000,7.692308,23.076923,50.000000,65.384615,84.615385,3.846154,19.230769,42.307692,76.923077,100.000000,7.692308,23.076923,53.846154,69.230769,88.461538,30.769231,30.769231,73.076923,80.769231,80.769231,7.692308,23.076923,50.000000,65.384615,84.615385,3.846154,19.230769,42.307692,92.307692,100.000000,30.769231,61.538462,73.076923,80.769231,88.461538,3.846154,19.230769,42.307692,92.307692,100.000000,7.692308,23.076923,53.846154,69.230769,88.461538,30.769231,30.769231,73.076923,80.769231,80.769231,30.769231,30.769231,73.076923,80.769231,80.769231,3.846154,23.076923,46.153846,76.923077,100.000000,61.538462,61.538462,61.538462,61.538462,61.538462,7.692308,38.461538,69.230769,84.615385,96.153846,11.538462,11.538462,23.076923,57.692308,65.384615,3.846154,19.230769,42.307692,61.538462,100.000000,3.846154,23.076923,42.307692,65.384615,96.153846,30.769231,61.538462,73.076923,80.769231,88.461538,19.230769,19.230769,76.923077,100.000000,100.000000
