ID,CTD_C_hydrophobicity_g1,CTD_C_hydrophobicity_g2,CTD_C_hydrophobicity_g3,CTD_C_vdw_volume_g1,CTD_C_vdw_volume_g2,CTD_C_vdw_volume_g3,CTD_C_polarity_g1,CTD_C_polarity_g2,CTD_C_polarity_g3,CTD_C_polarizability_g1,CTD_C_polarizability_g2,CTD_C_polarizability_g3,CTD_C_charge_g1,CTD_C_charge_g2,CTD_C_charge_g3,CTD_C_secondary_structure_g1,CTD_C_secondary_structure_g2,CTD_C_secondary_structure_g3,CTD_C_solvent_accessibility_g1,CTD_C_solvent_accessibility_g2,CTD_C_solvent_accessibility_g3,CTD_T_hydrophobicity_12,CTD_T_hydrophobicity_13,CTD_T_hydrophobicity_23,CTD_T_vdw_volume_12,CTD_T_vdw_volume_13,CTD_T_vdw_volume_23,CTD_T_polarity_12,CTD_T_polarity_13,CTD_T_polarity_23,CTD_T_polarizability_12,CTD_T_polarizability_13,CTD_T_polarizability_23,CTD_T_charge_12,CTD_T_charge_13,CTD_T_charge_23,CTD_T_secondary_structure_12,CTD_T_secondary_structure_13,CTD_T_secondary_structure_23,CTD_T_solvent_accessibility_12,CTD_T_solvent_accessibility_13,CTD_T_solvent_accessibility_23,CTD_D_hydrophobicity_g1_0,CTD_D_hydrophobicity_g1_25,CTD_D_hydrophobicity_g1_50,CTD_D_hydrophobicity_g1_75,CTD_D_hydrophobicity_g1_100,CTD_D_hydrophobicity_g2_0,CTD_D_hydrophobicity_g2_25,CTD_D_hydrophobicity_g2_50,CTD_D_hydrophobicity_g2_75,CTD_D_hydrophobicity_g2_100,CTD_D_hydrophobicity_g3_0,CTD_D_hydrophobicity_g3_25,CTD_D_hydrophobicity_g3_50,CTD_D_hydrophobicity_g3_75,CTD_D_hydrophobicity_g3_100,CTD_D_vdw_volume_g1_0,CTD_D_vdw_volume_g1_25,CTD_D_vdw_volume_g1_50,CTD_D_vdw_volume_g1_75,CTD_D_vdw_volume_g1_100,CTD_D_vdw_volume_g2_0,CTD_D_vdw_volume_g2_25,CTD_D_vdw_volume_g2_50,CTD_D_vdw_volume_g2_75,CTD_D_vdw_volume_g2_100,CTD_D_vdw_volume_g3_0,CTD_D_vdw_volume_g3_25,CTD_D_vdw_volume_g3_50,CTD_D_vdw_volume_g3_75,CTD_D_vdw_volume_g3_100,CTD_D_polarity_g1_0,CTD_D_polarity_g1_25,CTD_D_polarity_g1_50,CTD_D_polarity_g1_75,CTD_D_polarity_g1_100,CTD_D_polarity_g2_0,CTD_D_polarity_g2_25,CTD_D_polarity_g2_50,CTD_D_polarity_g2_75,CTD_D_polarity_g2_100,CTD_D_polarity_g3_0,CTD_D_polarity_g3_25,CTD_D_polarity_g3_50,CTD_D_polarity_g3_75,CTD_D_polarity_g3_100,CTD_D_polarizability_g1_0,CTD_D_polarizability_g1_25,CTD_D_polarizability_g1_50,CTD_D_polarizability_g1_75,CTD_D_polarizability_g1_100,CTD_D_polarizability_g2_0,CTD_D_polarizability_g2_25,CTD_D_polarizability_g2_50,CTD_D_polarizability_g2_75,CTD_D_polarizability_g2_100,CTD_D_polarizability_g3_0,CTD_D_polarizability_g3_25,CTD_D_polarizability_g3_50,CTD_D_polarizability_g3_75,CTD_D_polarizability_g3_100,CTD_D_charge_g1_0,CTD_D_charge_g1_25,CTD_D_charge_g1_50,CTD_D_charge_g1_75,CTD_D_charge_g1_100,CTD_D_charge_g2_0,CTD_D_charge_g2_25,CTD_D_charge_g2_50,CTD_D_charge_g2_75,CTD_D_charge_g2_100,CTD_D_charge_g3_0,CTD_D_charge_g3_25,CTD_D_charge_g3_50,CTD_D_charge_g3_75,CTD_D_charge_g3_100,CTD_D_secondary_structure_g1_0,CTD_D_secondary_structure_g1_25,CTD_D_secondary_structure_g1_50,CTD_D_secondary_structure_g1_75,CTD_D_secondary_structure_g1_100,CTD_D_secondary_structure_g2_0,CTD_D_secondary_structure_g2_25,CTD_D_secondary_structure_g2_50,CTD_D_secondary_structure_g2_75,CTD_D_secondary_structure_g2_100,CTD_D_secondary_structure_g3_0,CTD_D_secondary_structure_g3_25,CTD_D_secondary_structure_g3_50,CTD_D_secondary_structure_g3_75,CTD_D_secondary_structure_g3_100,CTD_D_solvent_accessibility_g1_0,CTD_D_solvent_accessibility_g1_25,CTD_D_solvent_accessibility_g1_50,CTD_D_solvent_accessibility_g1_75,CTD_D_solvent_accessibility_g1_100,CTD_D_solvent_accessibility_g2_0,CTD_D_solvent_accessibility_g2_25,CTD_D_solvent_accessibility_g2_50,CTD_D_solvent_accessibility_g2_75,CTD_D_solvent_accessibility_g2_100,CTD_D_solvent_accessibility_g3_0,CTD_D_solvent_accessibility_g3_25,CTD_D_solvent_accessibility_g3_50,CTD_D_solvent_accessibility_g3_75,CTD_D_solvent_accessibility_g3_100
Negative_F2442,0.380952,0.285714,0.333333,0.380952,0.261905,0.357143,0.357143,0.238095,0.404762,0.261905,0.380952,0.357143,0.214286,0.738095,0.047619,0.261905,0.404762,0.333333,0.404762,0.380952,0.214286,0.243902,0.317073,0.243902,0.268293,0.317073,0.195122,0.195122,0.317073,0.195122,0.170732,0.219512,0.292683,0.317073,0.048780,0.048780,0.195122,0.121951,0.317073,0.390244,0.219512,0.170732,11.904762,40.476190,54.761905,73.809524,100.000000,4.761905,14.285714,30.952381,64.285714,92.857143,2.380952,26.190476,38.095238,76.190476,95.238095,4.761905,16.666667,45.238095,76.190476,92.857143,2.380952,11.904762,35.714286,85.714286,95.238095,19.047619,33.333333,59.523810,73.809524,100.000000,2.380952,26.190476,38.095238,76.190476,95.238095,4.761905,14.285714,21.428571,80.952381,92.857143,11.904762,45.238095,57.142857,73.809524,100.000000,4.761905,14.285714,42.857143,64.285714,83.333333,2.380952,26.190476,52.380952,85.714286,95.238095,19.047619,33.333333,59.523810,73.809524,100.000000,23.809524,47.619048,61.904762,78.571429,100.000000,2.380952,19.047619,42.857143,76.190476,95.238095,45.238095,45.238095,45.238095,50.000000,50.000000,23.809524,47.619048,59.523810,78.571429,100.000000,2.380952,26.190476,38.095238,71.428571,95.238095,9.523810,16.666667,45.238095,80.952381,92.857143,2.380952,26.190476,52.380952,76.190476,95.238095,11.904762,40.476190,54.761905,73.809524,100.000000,4.761905,14.285714,30.952381,59.523810,92.857143
Negative_F1155,0.500000,0.000000,0.500000,0.000000,0.571429,0.428571,0.500000,0.000000,0.500000,0.000000,0.571429,0.428571,0.285714,0.642857,0.071429,0.428571,0.428571,0.142857,0.500000,0.500000,0.000000,0.000000,0.615385,0.000000,0.000000,0.000000,0.615385,0.000000,0.615385,0.000000,0.000000,0.000000,0.615385,0.384615,0.076923,0.076923,0.461538,0.153846,0.153846,0.615385,0.000000,0.000000,14.285714,28.571429,57.142857,78.571429,85.714286,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,21.428571,50.000000,92.857143,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,14.285714,57.142857,85.714286,100.000000,21.428571,28.571429,35.714286,64.285714,78.571429,7.142857,21.428571,50.000000,92.857143,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.285714,28.571429,57.142857,78.571429,85.714286,0.000000,0.000000,0.000000,0.000000,0.000000,7.142857,14.285714,57.142857,85.714286,100.000000,21.428571,28.571429,35.714286,64.285714,78.571429,28.571429,28.571429,35.714286,64.285714,78.571429,7.142857,21.428571,50.000000,85.714286,100.000000,57.142857,57.142857,57.142857,57.142857,57.142857,28.571429,35.714286,57.142857,78.571429,92.857143,7.142857,21.428571,42.857143,71.428571,100.000000,14.285714,14.285714,14.285714,85.714286,85.714286,7.142857,21.428571,50.000000,92.857143,100.000000,14.285714,28.571429,57.142857,78.571429,85.714286,0.000000,0.000000,0.000000,0.000000,0.000000
Negative_F244,0.090909,0.363636,0.545455,0.454545,0.181818,0.363636,0.636364,0.272727,0.090909,0.090909,0.545455,0.363636,0.090909,0.909091,0.000000,0.181818,0.636364,0.181818,0.454545,0.090909,0.454545,0.100000,0.100000,0.600000,0.300000,0.500000,0.100000,0.500000,0.100000,0.100000,0.100000,0.100000,0.500000,0.200000,0.000000,0.000000,0.300000,0.100000,0.300000,0.100000,0.600000,0.100000,81.818182,81.818182,81.818182,81.818182,81.818182,27.272727,27.272727,54.545455,72.727273,100.000000,9.090909,18.181818,36.363636,63.636364,90.909091,18.181818,27.272727,54.545455,72.727273,90.909091,45.454545,45.454545,45.454545,63.636364,63.636364,9.090909,9.090909,36.363636,81.818182,100.000000,9.090909,18.181818,45.454545,90.909091,100.000000,27.272727,27.272727,54.545455,72.727273,72.727273,81.818182,81.818182,81.818182,81.818182,81.818182,27.272727,27.272727,27.272727,27.272727,27.272727,18.181818,45.454545,54.545455,72.727273,90.909091,9.090909,9.090909,36.363636,81.818182,100.000000,81.818182,81.818182,81.818182,81.818182,81.818182,9.090909,27.272727,45.454545,72.727273,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.363636,36.363636,36.363636,81.818182,81.818182,9.090909,18.181818,45.454545,90.909091,100.000000,54.545455,54.545455,54.545455,72.727273,72.727273,9.090909,18.181818,45.454545,63.636364,90.909091,81.818182,81.818182,81.818182,81.818182,81.818182,27.272727,36.363636,54.545455,72.727273,100.000000
Negative_F483,0.217391,0.478261,0.304348,0.478261,0.217391,0.304348,0.391304,0.391304,0.217391,0.434783,0.260870,0.304348,0.173913,0.782609,0.043478,0.478261,0.260870,0.260870,0.608696,0.217391,0.173913,0.227273,0.136364,0.318182,0.227273,0.227273,0.136364,0.272727,0.181818,0.181818,0.318182,0.227273,0.136364,0.272727,0.000000,0.090909,0.090909,0.227273,0.181818,0.318182,0.136364,0.045455,17.391304,47.826087,52.173913,69.565217,95.652174,4.347826,26.086957,56.521739,82.608696,100.000000,8.695652,13.043478,39.130435,73.913043,86.956522,4.347826,26.086957,69.565217,86.956522,100.000000,8.695652,13.043478,34.782609,65.217391,73.913043,17.391304,39.130435,52.173913,60.869565,95.652174,8.695652,34.782609,56.521739,65.217391,86.956522,4.347826,26.086957,43.478261,82.608696,100.000000,17.391304,47.826087,52.173913,69.565217,95.652174,4.347826,26.086957,43.478261,82.608696,100.000000,8.695652,13.043478,34.782609,73.913043,86.956522,17.391304,39.130435,52.173913,60.869565,95.652174,17.391304,17.391304,47.826087,52.173913,95.652174,4.347826,26.086957,43.478261,78.260870,100.000000,69.565217,69.565217,69.565217,69.565217,69.565217,8.695652,17.391304,52.173913,91.304348,100.000000,34.782609,39.130435,56.521739,65.217391,86.956522,4.347826,26.086957,30.434783,69.565217,82.608696,4.347826,21.739130,43.478261,82.608696,100.000000,17.391304,47.826087,52.173913,69.565217,95.652174,26.086957,26.086957,30.434783,56.521739,60.869565
Negative_F1158,0.352941,0.235294,0.411765,0.235294,0.470588,0.294118,0.411765,0.235294,0.352941,0.235294,0.470588,0.294118,0.235294,0.705882,0.058824,0.529412,0.294118,0.176471,0.588235,0.352941,0.058824,0.125000,0.375000,0.250000,0.250000,0.125000,0.250000,0.250000,0.375000,0.125000,0.250000,0.125000,0.250000,0.312500,0.062500,0.062500,0.312500,0.125000,0.250000,0.500000,0.125000,0.000000,11.764706,23.529412,29.411765,70.588235,88.235294,41.176471,41.176471,47.058824,58.823529,94.117647,5.882353,17.647059,52.941176,82.352941,100.000000,41.176471,41.176471,47.058824,58.823529,94.117647,5.882353,11.764706,52.941176,76.470588,100.000000,17.647059,23.529412,29.411765,64.705882,88.235294,5.882353,17.647059,52.941176,82.352941,100.000000,41.176471,41.176471,47.058824,58.823529,94.117647,11.764706,23.529412,29.411765,70.588235,88.235294,41.176471,41.176471,47.058824,58.823529,94.117647,5.882353,11.764706,52.941176,76.470588,100.000000,17.647059,23.529412,29.411765,64.705882,88.235294,23.529412,23.529412,29.411765,64.705882,88.235294,5.882353,17.647059,47.058824,76.470588,100.000000,70.588235,70.588235,70.588235,70.588235,70.588235,23.529412,41.176471,70.588235,88.235294,100.000000,5.882353,17.647059,35.294118,52.941176,76.470588,11.764706,11.764706,47.058824,58.823529,58.823529,5.882353,35.294118,52.941176,82.352941,100.000000,11.764706,23.529412,29.411765,70.588235,88.235294,47.058824,47.058824,47.058824,47.058824,47.058824
Negative_F2217,0.250000,0.291667,0.458333,0.375000,0.375000,0.250000,0.458333,0.250000,0.291667,0.250000,0.500000,0.250000,0.041667,0.916667,0.041667,0.291667,0.458333,0.250000,0.500000,0.250000,0.250000,0.217391,0.304348,0.260870,0.347826,0.173913,0.347826,0.260870,0.304348,0.217391,0.304348,0.173913,0.347826,0.086957,0.000000,0.086957,0.304348,0.130435,0.173913,0.304348,0.217391,0.217391,8.333333,25.000000,45.833333,62.500000,75.000000,4.166667,12.500000,37.500000,66.666667,91.666667,16.666667,33.333333,70.833333,87.500000,100.000000,4.166667,29.166667,50.000000,91.666667,100.000000,8.333333,20.833333,45.833333,62.500000,83.333333,25.000000,41.666667,58.333333,79.166667,87.500000,16.666667,33.333333,70.833333,87.500000,100.000000,4.166667,12.500000,29.166667,66.666667,91.666667,8.333333,25.000000,45.833333,62.500000,75.000000,4.166667,12.500000,29.166667,66.666667,91.666667,8.333333,20.833333,50.000000,75.000000,100.000000,25.000000,41.666667,58.333333,79.166667,87.500000,25.000000,25.000000,25.000000,25.000000,25.000000,4.166667,29.166667,54.166667,79.166667,100.000000,45.833333,45.833333,45.833333,45.833333,45.833333,20.833333,25.000000,45.833333,75.000000,83.333333,16.666667,33.333333,70.833333,91.666667,100.000000,4.166667,8.333333,12.500000,54.166667,62.500000,4.166667,16.666667,50.000000,83.333333,100.000000,8.333333,25.000000,45.833333,62.500000,75.000000,29.166667,37.500000,41.666667,66.666667,91.666667
Negative_F1408,0.083333,0.416667,0.500000,0.500000,0.500000,0.000000,0.500000,0.416667,0.083333,0.500000,0.500000,0.000000,0.000000,0.916667,0.083333,0.500000,0.083333,0.416667,0.833333,0.083333,0.083333,0.090909,0.090909,0.545455,0.636364,0.000000,0.000000,0.545455,0.090909,0.090909,0.636364,0.000000,0.000000,0.000000,0.000000,0.181818,0.090909,0.545455,0.090909,0.181818,0.181818,0.000000,33.333333,33.333333,33.333333,33.333333,33.333333,8.333333,41.666667,58.333333,66.666667,91.666667,16.666667,25.000000,50.000000,83.333333,100.000000,8.333333,33.333333,41.666667,66.666667,91.666667,16.666667,25.000000,50.000000,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.666667,25.000000,50.000000,83.333333,100.000000,8.333333,41.666667,58.333333,66.666667,91.666667,33.333333,33.333333,33.333333,33.333333,33.333333,8.333333,33.333333,41.666667,66.666667,91.666667,16.666667,25.000000,50.000000,83.333333,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.333333,25.000000,58.333333,83.333333,100.000000,33.333333,33.333333,33.333333,33.333333,33.333333,16.666667,25.000000,41.666667,83.333333,100.000000,75.000000,75.000000,75.000000,75.000000,75.000000,8.333333,33.333333,58.333333,66.666667,91.666667,8.333333,25.000000,50.000000,83.333333,100.000000,33.333333,33.333333,33.333333,33.333333,33.333333,58.333333,58.333333,58.333333,58.333333,58.333333
Negative_F1823,0.350000,0.425000,0.225000,0.425000,0.350000,0.225000,0.225000,0.400000,0.375000,0.425000,0.350000,0.225000,0.175000,0.775000,0.050000,0.550000,0.250000,0.200000,0.550000,0.350000,0.100000,0.282051,0.179487,0.230769,0.333333,0.179487,0.179487,0.230769,0.179487,0.282051,0.333333,0.179487,0.179487,0.205128,0.051282,0.051282,0.333333,0.179487,0.179487,0.410256,0.102564,0.051282,10.000000,22.500000,37.500000,72.500000,97.500000,2.500000,42.500000,65.000000,87.500000,100.000000,5.000000,15.000000,32.500000,62.500000,85.000000,2.500000,47.500000,65.000000,87.500000,100.000000,7.500000,27.500000,55.000000,72.500000,85.000000,5.000000,12.500000,22.500000,40.000000,97.500000,5.000000,15.000000,32.500000,62.500000,85.000000,2.500000,42.500000,65.000000,87.500000,100.000000,10.000000,22.500000,40.000000,72.500000,97.500000,2.500000,47.500000,65.000000,87.500000,100.000000,7.500000,27.500000,55.000000,72.500000,85.000000,5.000000,12.500000,22.500000,40.000000,97.500000,10.000000,12.500000,22.500000,45.000000,97.500000,2.500000,35.000000,60.000000,80.000000,100.000000,27.500000,27.500000,27.500000,47.500000,47.500000,7.500000,27.500000,50.000000,77.500000,97.500000,5.000000,25.000000,42.500000,67.500000,92.500000,2.500000,17.500000,47.500000,65.000000,100.000000,2.500000,25.000000,60.000000,80.000000,100.000000,10.000000,22.500000,37.500000,72.500000,97.500000,40.000000,40.000000,42.500000,52.500000,92.500000
Negative_F1271,0.333333,0.277778,0.388889,0.388889,0.361111,0.250000,0.388889,0.277778,0.333333,0.305556,0.444444,0.250000,0.194444,0.722222,0.083333,0.361111,0.333333,0.305556,0.555556,0.333333,0.111111,0.114286,0.428571,0.142857,0.200000,0.171429,0.285714,0.142857,0.428571,0.114286,0.285714,0.085714,0.371429,0.314286,0.028571,0.114286,0.428571,0.171429,0.200000,0.457143,0.028571,0.085714,11.111111,30.555556,52.777778,66.666667,100.000000,2.777778,25.000000,72.222222,86.111111,91.666667,5.555556,22.222222,41.666667,63.888889,97.222222,2.777778,27.777778,72.222222,86.111111,94.444444,5.555556,22.222222,44.444444,58.333333,100.000000,8.333333,30.555556,38.888889,61.111111,83.333333,5.555556,22.222222,41.666667,63.888889,97.222222,2.777778,25.000000,72.222222,86.111111,91.666667,11.111111,30.555556,52.777778,66.666667,100.000000,2.777778,25.000000,72.222222,86.111111,94.444444,5.555556,22.222222,47.222222,69.444444,100.000000,8.333333,30.555556,38.888889,61.111111,83.333333,19.444444,30.555556,55.555556,66.666667,83.333333,2.777778,22.222222,44.444444,75.000000,97.222222,52.777778,52.777778,94.444444,100.000000,100.000000,5.555556,30.555556,50.000000,66.666667,100.000000,8.333333,22.222222,47.222222,69.444444,97.222222,2.777778,13.888889,52.777778,88.888889,94.444444,2.777778,22.222222,41.666667,69.444444,97.222222,11.111111,30.555556,52.777778,66.666667,100.000000,13.888889,13.888889,86.111111,88.888889,91.666667
Negative_F1828,0.283333,0.466667,0.250000,0.400000,0.350000,0.250000,0.250000,0.383333,0.366667,0.400000,0.350000,0.250000,0.150000,0.783333,0.066667,0.500000,0.283333,0.216667,0.550000,0.283333,0.166667,0.237288,0.203390,0.271186,0.322034,0.135593,0.186441,0.237288,0.237288,0.220339,0.322034,0.135593,0.186441,0.254237,0.016949,0.118644,0.271186,0.135593,0.169492,0.355932,0.135593,0.084746,10.000000,28.333333,43.333333,56.666667,78.333333,1.666667,20.000000,63.333333,86.666667,100.000000,6.666667,25.000000,46.666667,75.000000,91.666667,8.333333,40.000000,70.000000,88.333333,100.000000,11.666667,31.666667,50.000000,65.000000,91.666667,1.666667,6.666667,21.666667,45.000000,71.666667,6.666667,25.000000,46.666667,75.000000,91.666667,8.333333,48.333333,73.333333,90.000000,100.000000,1.666667,16.666667,31.666667,55.000000,78.333333,8.333333,40.000000,70.000000,88.333333,100.000000,11.666667,31.666667,50.000000,65.000000,91.666667,1.666667,6.666667,21.666667,45.000000,71.666667,10.000000,26.666667,33.333333,55.000000,71.666667,1.666667,25.000000,56.666667,81.666667,100.000000,16.666667,16.666667,31.666667,40.000000,78.333333,1.666667,20.000000,55.000000,80.000000,100.000000,6.666667,35.000000,48.333333,73.333333,91.666667,8.333333,38.333333,50.000000,63.333333,88.333333,6.666667,35.000000,65.000000,86.666667,100.000000,10.000000,28.333333,43.333333,56.666667,78.333333,1.666667,5.000000,20.000000,48.333333,83.333333
Negative_F955,0.232558,0.395349,0.372093,0.511628,0.255814,0.232558,0.372093,0.348837,0.279070,0.372093,0.395349,0.232558,0.139535,0.790698,0.069767,0.465116,0.302326,0.232558,0.627907,0.232558,0.139535,0.190476,0.119048,0.333333,0.380952,0.285714,0.071429,0.309524,0.142857,0.214286,0.333333,0.238095,0.119048,0.142857,0.023810,0.119048,0.214286,0.238095,0.142857,0.285714,0.214286,0.023810,9.302326,25.581395,67.441860,83.720930,100.000000,4.651163,32.558140,48.837209,65.116279,86.046512,2.325581,13.953488,46.511628,79.069767,95.348837,4.651163,27.906977,48.837209,74.418605,95.348837,2.325581,13.953488,44.186047,81.395349,93.023256,18.604651,30.232558,53.488372,83.720930,100.000000,2.325581,13.953488,46.511628,79.069767,95.348837,4.651163,27.906977,48.837209,72.093023,86.046512,9.302326,25.581395,53.488372,81.395349,100.000000,4.651163,23.255814,41.860465,65.116279,86.046512,2.325581,20.930233,55.813953,81.395349,95.348837,18.604651,30.232558,53.488372,83.720930,100.000000,25.581395,67.441860,69.767442,97.674419,100.000000,2.325581,27.906977,46.511628,72.093023,95.348837,9.302326,9.302326,20.930233,81.395349,81.395349,11.627907,25.581395,48.837209,67.441860,100.000000,2.325581,18.604651,55.813953,88.372093,95.348837,9.302326,27.906977,41.860465,74.418605,86.046512,2.325581,27.906977,51.162791,74.418605,95.348837,9.302326,25.581395,67.441860,83.720930,100.000000,4.651163,16.279070,39.534884,53.488372,76.744186
Negative_F1640,0.297297,0.405405,0.297297,0.432432,0.270270,0.297297,0.297297,0.378378,0.324324,0.378378,0.324324,0.297297,0.162162,0.783784,0.054054,0.594595,0.189189,0.216216,0.648649,0.297297,0.054054,0.277778,0.166667,0.194444,0.194444,0.250000,0.194444,0.166667,0.194444,0.250000,0.194444,0.222222,0.222222,0.305556,0.027778,0.083333,0.166667,0.333333,0.083333,0.416667,0.083333,0.027778,18.918919,40.540541,54.054054,86.486486,97.297297,2.702703,24.324324,59.459459,75.675676,91.891892,5.405405,13.513514,35.135135,78.378378,100.000000,2.702703,24.324324,59.459459,81.081081,100.000000,5.405405,43.243243,48.648649,78.378378,97.297297,8.108108,18.918919,35.135135,62.162162,86.486486,5.405405,13.513514,35.135135,78.378378,100.000000,2.702703,24.324324,56.756757,70.270270,91.891892,18.918919,40.540541,54.054054,75.675676,97.297297,2.702703,24.324324,56.756757,70.270270,91.891892,5.405405,43.243243,54.054054,83.783784,100.000000,8.108108,18.918919,35.135135,62.162162,86.486486,18.918919,29.729730,40.540541,62.162162,86.486486,2.702703,24.324324,48.648649,78.378378,100.000000,54.054054,54.054054,54.054054,72.972973,72.972973,13.513514,40.540541,56.756757,78.378378,97.297297,5.405405,8.108108,32.432432,83.783784,100.000000,2.702703,10.810811,37.837838,59.459459,94.594595,2.702703,21.621622,45.945946,70.270270,100.000000,18.918919,40.540541,54.054054,86.486486,97.297297,10.810811,10.810811,10.810811,75.675676,75.675676
Negative_F192,0.319149,0.361702,0.319149,0.531915,0.212766,0.255319,0.361702,0.319149,0.319149,0.297872,0.446809,0.255319,0.191489,0.744681,0.063830,0.276596,0.425532,0.297872,0.404255,0.319149,0.276596,0.195652,0.239130,0.239130,0.173913,0.304348,0.130435,0.239130,0.282609,0.152174,0.239130,0.152174,0.282609,0.282609,0.021739,0.108696,0.173913,0.130435,0.304348,0.282609,0.282609,0.152174,2.127660,21.276596,51.063830,68.085106,100.000000,4.255319,40.425532,59.574468,85.106383,97.872340,6.382979,25.531915,46.808511,70.212766,87.234043,4.255319,34.042553,59.574468,82.978723,97.872340,12.765957,29.787234,38.297872,55.319149,76.595745,2.127660,17.021277,36.170213,63.829787,100.000000,6.382979,27.659574,46.808511,70.212766,95.744681,4.255319,40.425532,59.574468,85.106383,97.872340,2.127660,21.276596,51.063830,68.085106,100.000000,4.255319,42.553191,59.574468,82.978723,93.617021,6.382979,29.787234,46.808511,70.212766,97.872340,2.127660,17.021277,36.170213,63.829787,100.000000,2.127660,21.276596,51.063830,63.829787,100.000000,4.255319,25.531915,46.808511,78.723404,97.872340,53.191489,53.191489,68.085106,93.617021,93.617021,2.127660,21.276596,51.063830,61.702128,100.000000,6.382979,25.531915,46.808511,74.468085,95.744681,4.255319,29.787234,48.936170,89.361702,97.872340,6.382979,25.531915,46.808511,70.212766,87.234043,2.127660,21.276596,51.063830,68.085106,100.000000,4.255319,40.425532,78.723404,89.361702,97.872340
Negative_F1585,0.214286,0.285714,0.500000,0.285714,0.428571,0.285714,0.500000,0.285714,0.214286,0.285714,0.428571,0.285714,0.142857,0.785714,0.071429,0.357143,0.357143,0.285714,0.714286,0.214286,0.071429,0.230769,0.230769,0.307692,0.307692,0.230769,0.230769,0.307692,0.230769,0.230769,0.307692,0.230769,0.230769,0.307692,0.000000,0.153846,0.307692,0.307692,0.230769,0.384615,0.076923,0.076923,35.714286,35.714286,57.142857,78.571429,78.571429,7.142857,7.142857,28.571429,64.285714,85.714286,14.285714,21.428571,50.000000,92.857143,100.000000,7.142857,7.142857,28.571429,64.285714,85.714286,14.285714,21.428571,42.857143,92.857143,100.000000,35.714286,35.714286,50.000000,71.428571,78.571429,14.285714,21.428571,50.000000,92.857143,100.000000,7.142857,7.142857,28.571429,64.285714,85.714286,35.714286,35.714286,57.142857,78.571429,78.571429,7.142857,7.142857,28.571429,64.285714,85.714286,14.285714,21.428571,42.857143,92.857143,100.000000,35.714286,35.714286,50.000000,71.428571,78.571429,35.714286,35.714286,35.714286,78.571429,78.571429,7.142857,21.428571,50.000000,85.714286,100.000000,57.142857,57.142857,57.142857,57.142857,57.142857,21.428571,35.714286,42.857143,57.142857,78.571429,14.285714,50.000000,71.428571,92.857143,100.000000,7.142857,7.142857,28.571429,64.285714,85.714286,7.142857,21.428571,42.857143,71.428571,100.000000,35.714286,35.714286,57.142857,78.571429,78.571429,85.714286,85.714286,85.714286,85.714286,85.714286
Negative_F2107,0.275862,0.310345,0.413793,0.413793,0.310345,0.275862,0.413793,0.310345,0.275862,0.344828,0.379310,0.275862,0.206897,0.724138,0.068966,0.413793,0.344828,0.241379,0.620690,0.275862,0.103448,0.035714,0.321429,0.357143,0.321429,0.178571,0.250000,0.357143,0.321429,0.035714,0.357143,0.107143,0.321429,0.285714,0.071429,0.071429,0.357143,0.285714,0.107143,0.357143,0.142857,0.000000,24.137931,27.586207,41.379310,68.965517,82.758621,3.448276,17.241379,48.275862,89.655172,96.551724,6.896552,20.689655,51.724138,72.413793,100.000000,3.448276,17.241379,55.172414,89.655172,100.000000,6.896552,27.586207,51.724138,62.068966,86.206897,10.344828,24.137931,41.379310,68.965517,82.758621,6.896552,20.689655,51.724138,72.413793,100.000000,3.448276,17.241379,48.275862,89.655172,96.551724,24.137931,27.586207,41.379310,68.965517,82.758621,3.448276,17.241379,48.275862,89.655172,96.551724,6.896552,27.586207,58.620690,79.310345,100.000000,10.344828,24.137931,41.379310,68.965517,82.758621,24.137931,37.931034,41.379310,75.862069,82.758621,3.448276,20.689655,51.724138,79.310345,100.000000,27.586207,27.586207,27.586207,65.517241,65.517241,6.896552,27.586207,41.379310,68.965517,89.655172,10.344828,17.241379,44.827586,79.310345,100.000000,3.448276,31.034483,55.172414,93.103448,96.551724,3.448276,31.034483,55.172414,86.206897,100.000000,24.137931,27.586207,41.379310,68.965517,82.758621,13.793103,13.793103,17.241379,48.275862,48.275862
