ID,Length,NetCharge,pI,K_frac,R_frac,H_frac,D_frac,E_frac,GRAVY,HydrophobicFrac,AromaticFrac,BomanIndex
Negative_F1336,17.000000,2.551254,9.390417,0.117647,0.058824,0.000000,0.000000,0.000000,-0.464706,0.352941,0.176471,1.260000
Negative_F1273,36.000000,13.534777,11.999968,0.250000,0.138889,0.000000,0.000000,0.000000,-0.816667,0.333333,0.083333,2.599722
Negative_F300,30.000000,4.541481,10.125550,0.233333,0.000000,0.000000,0.033333,0.033333,-0.626667,0.433333,0.100000,0.817000
Negative_F1895,37.000000,9.193998,11.793476,0.054054,0.216216,0.000000,0.000000,0.000000,-1.132432,0.243243,0.081081,3.447297
Negative_F1352,16.000000,0.545047,8.081644,0.000000,0.062500,0.062500,0.000000,0.000000,-0.312500,0.250000,0.062500,1.641875
Negative_F2284,120.000000,2.393178,9.355604,0.008333,0.066667,0.033333,0.033333,0.016667,-0.393333,0.391667,0.150000,1.318250
Negative_F2088,103.000000,17.326028,11.362891,0.106796,0.135922,0.019417,0.029126,0.038835,-0.521359,0.368932,0.058252,2.308835
Negative_F983,22.000000,-0.442547,5.525000,0.000000,0.000000,0.000000,0.000000,0.000000,1.072727,0.363636,0.000000,-2.344545
Negative_F2335,12.000000,3.549911,11.263868,0.250000,0.083333,0.000000,0.000000,0.000000,0.216667,0.666667,0.250000,0.158333
Negative_F430,38.000000,4.476043,9.181668,0.000000,0.131579,0.052632,0.000000,0.000000,-0.363158,0.263158,0.131579,1.977368
Negative_F378,23.000000,0.627523,8.513002,0.130435,0.000000,0.086957,0.000000,0.086957,-0.017391,0.391304,0.000000,0.906957
Negative_F2348,16.000000,4.549886,11.999968,0.187500,0.125000,0.000000,0.000000,0.000000,0.425000,0.562500,0.187500,0.945625
Negative_F687,23.000000,4.495918,9.904294,0.217391,0.000000,0.000000,0.000000,0.000000,0.856522,0.434783,0.000000,-0.322174
Negative_F920,23.000000,2.520843,9.517806,0.130435,0.043478,0.000000,0.043478,0.000000,0.234783,0.478261,0.130435,0.520000
Negative_F1098,23.000000,2.547355,9.988812,0.000000,0.130435,0.000000,0.000000,0.000000,-1.100000,0.347826,0.173913,1.955217
Negative_F1242,13.000000,-0.748157,5.718196,0.076923,0.000000,0.000000,0.000000,0.076923,-0.846154,0.230769,0.153846,1.763077
Negative_F460,28.000000,2.496811,9.243171,0.178571,0.000000,0.000000,0.071429,0.000000,0.350000,0.392857,0.000000,0.470000
Negative_F1561,56.000000,0.906677,8.199750,0.053571,0.053571,0.053571,0.053571,0.035714,-0.246429,0.357143,0.035714,1.571607
Negative_F484,20.000000,2.500929,9.390159,0.150000,0.000000,0.000000,0.000000,0.000000,1.585000,0.650000,0.150000,-1.522000
Negative_F627,29.000000,-5.443629,4.265050,0.068966,0.034483,0.000000,0.000000,0.275862,-1.306897,0.275862,0.137931,2.440345
Negative_F71,13.000000,0.557428,9.750021,0.000000,0.076923,0.000000,0.000000,0.000000,1.576923,0.615385,0.153846,-1.147692
Negative_F48,27.000000,2.241821,9.824353,0.148148,0.000000,0.000000,0.000000,0.037037,0.403704,0.481481,0.111111,-0.077037
Negative_F278,37.000000,1.901410,10.673079,0.027027,0.108108,0.000000,0.027027,0.054054,0.232432,0.513514,0.054054,1.476216
Negative_F1400,27.000000,3.586537,11.263868,0.111111,0.037037,0.037037,0.000000,0.000000,0.414815,0.444444,0.037037,-0.195556
Negative_F2431,18.000000,5.410282,9.687293,0.000000,0.333333,0.000000,0.000000,0.000000,0.066667,0.222222,0.111111,3.662222
Negative_F1826,32.000000,4.473613,9.152786,0.093750,0.062500,0.062500,0.000000,0.000000,-0.203125,0.281250,0.062500,1.732187
Negative_F1310,21.000000,1.502050,8.859390,0.142857,0.000000,0.000000,0.000000,0.047619,0.742857,0.380952,0.047619,-0.561905
Negative_F2000,12.000000,3.525408,10.318697,0.250000,0.083333,0.000000,0.000000,0.000000,-0.325000,0.416667,0.083333,1.945833
Negative_F81,14.000000,1.552442,10.002737,0.142857,0.000000,0.000000,0.000000,0.000000,0.785714,0.571429,0.071429,-0.409286
Negative_F2332,33.000000,3.496365,9.595362,0.151515,0.000000,0.000000,0.030303,0.000000,0.493939,0.363636,0.030303,0.012424
Negative_F293,34.000000,7.552845,11.910228,0.088235,0.264706,0.000000,0.058824,0.058824,-1.008824,0.323529,0.058824,4.281765
Negative_F915,38.000000,1.548715,8.636330,0.078947,0.026316,0.052632,0.026316,0.026316,0.142105,0.342105,0.026316,0.663158
Negative_F2403,35.000000,1.401978,8.325270,0.114286,0.000000,0.000000,0.028571,0.028571,0.268571,0.342857,0.000000,0.430857
Negative_F1500,19.000000,2.500929,9.390159,0.157895,0.000000,0.000000,0.000000,0.000000,0.936842,0.473684,0.157895,-0.598947
Negative_F122,18.000000,5.410282,9.687293,0.000000,0.333333,0.000000,0.000000,0.000000,0.222222,0.222222,0.000000,3.544444
Negative_F787,34.000000,3.435312,8.886338,0.117647,0.088235,0.029412,0.000000,0.088235,-0.414706,0.264706,0.117647,1.754412
Negative_F1343,12.000000,1.591549,11.000837,0.083333,0.083333,0.083333,0.000000,0.000000,0.366667,0.500000,0.083333,0.190833
Negative_F1948,66.000000,2.360759,8.517772,0.030303,0.106061,0.015152,0.045455,0.045455,-0.490909,0.212121,0.030303,2.158788
Negative_F1284,31.000000,0.404037,7.769003,0.064516,0.000000,0.000000,0.000000,0.032258,0.716129,0.322581,0.064516,0.040000
Negative_F1214,14.000000,4.552316,11.834348,0.000000,0.357143,0.000000,0.000000,0.000000,-2.292857,0.214286,0.142857,5.471429
Negative_F1851,40.000000,-0.762643,6.179842,0.250000,0.000000,0.000000,0.075000,0.175000,-1.667500,0.175000,0.025000,3.354000
Negative_F1556,43.000000,-0.599396,6.370082,0.116279,0.116279,0.000000,0.116279,0.116279,-1.011628,0.232558,0.069767,3.588140
Negative_F18,16.000000,0.552888,8.590944,0.125000,0.000000,0.000000,0.062500,0.000000,1.300000,0.562500,0.062500,-1.066875
Negative_F1684,43.000000,-6.724622,4.503547,0.093023,0.046512,0.046512,0.232558,0.046512,-1.762791,0.162791,0.023256,4.131395
Negative_F1623,102.000000,-1.434922,6.093902,0.058824,0.029412,0.019608,0.039216,0.058824,-0.166667,0.411765,0.098039,1.228431
Negative_F1126,52.000000,6.427568,9.384937,0.153846,0.057692,0.019231,0.038462,0.038462,-0.511538,0.269231,0.096154,2.155385
Negative_F923,37.000000,7.440398,9.544174,0.189189,0.081081,0.000000,0.000000,0.054054,-0.400000,0.297297,0.081081,1.917838
Negative_F1809,23.000000,2.585178,10.001383,0.173913,0.000000,0.043478,0.000000,0.043478,0.186957,0.434783,0.130435,0.089565
Negative_F1735,31.000000,-2.538993,4.050028,0.000000,0.000000,0.000000,0.032258,0.032258,0.964516,0.483871,0.064516,-0.236452
Negative_F2419,39.000000,1.555476,9.970761,0.051282,0.102564,0.000000,0.051282,0.051282,-0.376923,0.410256,0.051282,2.143846
Negative_F327,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.746154,0.692308,0.230769,-1.602308
Negative_F1123,19.000000,0.481859,7.957736,0.052632,0.052632,0.000000,0.052632,0.000000,-0.168421,0.210526,0.105263,1.719474
Negative_F361,13.000000,0.285939,8.334231,0.076923,0.076923,0.076923,0.000000,0.076923,-0.923077,0.384615,0.230769,2.018462
Negative_F1189,14.000000,-0.407980,6.743628,0.071429,0.000000,0.071429,0.071429,0.000000,0.878571,0.571429,0.000000,-0.067143
Negative_F437,18.000000,1.552863,9.994292,0.111111,0.055556,0.000000,0.055556,0.000000,-0.255556,0.444444,0.111111,1.837222
Negative_F1562,114.000000,14.689002,10.669340,0.078947,0.140351,0.070175,0.035088,0.052632,-0.935965,0.254386,0.017544,3.399649
Negative_F1432,92.000000,4.316931,8.922118,0.043478,0.054348,0.000000,0.032609,0.010870,0.051087,0.315217,0.032609,1.563261
Negative_F2051,27.000000,0.550829,8.497529,0.111111,0.000000,0.000000,0.074074,0.000000,0.114815,0.407407,0.111111,0.657778
Negative_F434,22.000000,-0.411424,6.753461,0.136364,0.000000,0.045455,0.090909,0.045455,0.195455,0.545455,0.045455,0.683182
Negative_F814,30.000000,3.586934,11.000257,0.066667,0.100000,0.033333,0.033333,0.000000,0.086667,0.433333,0.100000,1.424667
Negative_F511,37.000000,4.492474,9.700445,0.189189,0.000000,0.000000,0.027027,0.027027,0.467568,0.432432,0.027027,-0.017297
Negative_F418,41.000000,5.432422,9.303449,0.121951,0.048780,0.024390,0.024390,0.000000,-0.102439,0.243902,0.048780,0.901707
Negative_F917,15.000000,3.151794,9.842791,0.066667,0.200000,0.000000,0.000000,0.000000,-0.320000,0.333333,0.133333,2.897333
Negative_F251,33.000000,3.413752,9.006443,0.000000,0.151515,0.030303,0.000000,0.030303,0.112121,0.242424,0.060606,2.049394
Negative_F1549,25.000000,3.550619,10.461623,0.160000,0.040000,0.000000,0.000000,0.040000,0.220000,0.440000,0.160000,0.628400
Negative_F1449,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,1.461538,0.615385,0.153846,-1.868462
Negative_F1283,30.000000,0.406517,7.773551,0.033333,0.033333,0.000000,0.000000,0.033333,0.750000,0.300000,0.066667,0.306000
Negative_F1444,36.000000,1.427197,8.287491,0.138889,0.000000,0.027778,0.027778,0.055556,-0.313889,0.277778,0.111111,1.120000
Negative_F623,20.000000,4.361300,9.005476,0.000000,0.250000,0.000000,0.000000,0.000000,0.320000,0.200000,0.100000,2.462500
Negative_F980,23.000000,1.627886,9.986298,0.086957,0.086957,0.086957,0.000000,0.086957,-0.986957,0.304348,0.043478,2.420870
Negative_F2049,26.000000,5.543515,10.676110,0.230769,0.038462,0.000000,0.000000,0.038462,0.019231,0.423077,0.153846,0.718077
Negative_F99,36.000000,1.555054,9.978304,0.055556,0.083333,0.000000,0.027778,0.055556,-0.033333,0.500000,0.055556,1.366111
Negative_F2358,38.000000,7.476018,9.996484,0.052632,0.157895,0.052632,0.000000,0.000000,-0.484211,0.236842,0.078947,2.467368
Negative_F188,40.000000,2.529395,8.692933,0.025000,0.075000,0.050000,0.025000,0.000000,0.282500,0.325000,0.050000,0.996500
Negative_F567,37.000000,9.538875,11.624568,0.216216,0.108108,0.000000,0.027027,0.027027,-0.775676,0.324324,0.081081,2.445135
Negative_F1537,22.000000,1.662296,9.994550,0.045455,0.045455,0.136364,0.000000,0.000000,0.495455,0.454545,0.136364,0.110909
Negative_F1981,30.000000,1.441059,8.335520,0.066667,0.066667,0.033333,0.033333,0.033333,-0.223333,0.166667,0.033333,1.563333
Negative_F2378,42.000000,6.667067,11.166069,0.119048,0.071429,0.047619,0.000000,0.023810,-0.464286,0.380952,0.023810,1.679524
Negative_F2242,15.000000,1.549672,9.528250,0.266667,0.000000,0.000000,0.000000,0.133333,-1.013333,0.400000,0.200000,1.808000
Negative_F788,41.000000,1.444950,8.353443,0.024390,0.048780,0.024390,0.024390,0.000000,0.197561,0.317073,0.048780,0.823171
Negative_F1803,29.000000,3.496365,9.595362,0.172414,0.000000,0.000000,0.034483,0.000000,0.320690,0.448276,0.000000,0.336207
Negative_F591,58.000000,-0.410064,6.746072,0.017241,0.017241,0.017241,0.034483,0.000000,0.996552,0.637931,0.086207,-0.815690
Negative_F2114,15.000000,1.552442,10.002737,0.133333,0.000000,0.000000,0.000000,0.000000,1.073333,0.533333,0.066667,-1.455333
Negative_F1081,42.000000,3.490709,8.941910,0.071429,0.071429,0.023810,0.047619,0.000000,-0.157143,0.285714,0.047619,1.724524
Negative_F895,46.000000,4.399371,9.125194,0.065217,0.086957,0.000000,0.021739,0.021739,-0.447826,0.217391,0.065217,2.174783
Negative_F975,24.000000,0.538677,8.042898,0.083333,0.000000,0.041667,0.000000,0.041667,0.808333,0.583333,0.083333,-0.439167
Negative_F1438,22.000000,1.623635,9.703282,0.136364,0.000000,0.090909,0.045455,0.000000,-0.313636,0.363636,0.090909,0.512727
Negative_F1156,14.000000,2.549936,10.302064,0.214286,0.000000,0.000000,0.000000,0.000000,0.650000,0.571429,0.071429,-0.875000
Negative_F120,44.000000,5.397754,9.337037,0.000000,0.136364,0.000000,0.000000,0.000000,-0.334091,0.295455,0.159091,2.015682
Negative_F2013,15.000000,-0.444606,5.835682,0.066667,0.000000,0.000000,0.066667,0.000000,0.280000,0.400000,0.200000,-0.093333
Negative_F440,46.000000,5.347859,9.081613,0.086957,0.086957,0.000000,0.021739,0.021739,-0.356522,0.239130,0.043478,1.923696
Negative_F937,15.000000,-1.442811,4.531398,0.066667,0.000000,0.000000,0.000000,0.133333,-0.260000,0.400000,0.000000,1.006000
Negative_F1061,47.000000,0.187592,7.898167,0.127660,0.000000,0.000000,0.042553,0.063830,-0.761702,0.340426,0.106383,1.384043
Negative_F2257,22.000000,4.588993,11.999968,0.090909,0.136364,0.045455,0.000000,0.000000,-0.263636,0.590909,0.227273,1.549545
Negative_F2239,20.000000,-0.477163,6.113738,0.000000,0.100000,0.000000,0.000000,0.100000,0.090000,0.450000,0.100000,1.197500
Negative_F1737,64.000000,4.533290,9.824740,0.109375,0.000000,0.000000,0.031250,0.000000,0.850000,0.593750,0.062500,-0.432656
Negative_F1297,33.000000,1.501376,8.859390,0.090909,0.000000,0.000000,0.030303,0.000000,0.403030,0.424242,0.030303,0.447879
Negative_F1211,37.000000,2.536171,9.307897,0.108108,0.000000,0.027027,0.000000,0.027027,0.475676,0.486486,0.054054,-0.069730
Negative_F1327,27.000000,2.586563,10.302064,0.111111,0.000000,0.037037,0.000000,0.000000,0.362963,0.444444,0.037037,-0.411481
Negative_F1459,97.000000,7.539563,9.541337,0.061856,0.082474,0.041237,0.020619,0.041237,-0.514433,0.309278,0.092784,2.127526
Negative_F861,51.000000,10.481014,10.657994,0.117647,0.156863,0.019608,0.019608,0.039216,-0.800000,0.313725,0.098039,3.169216
Negative_F1615,70.000000,5.266771,10.092284,0.114286,0.028571,0.000000,0.000000,0.057143,0.538571,0.528571,0.057143,0.008714
Negative_F1102,30.000000,-1.514936,4.050028,0.000000,0.000000,0.000000,0.000000,0.033333,1.343333,0.433333,0.033333,-1.056000
Negative_F1107,96.000000,1.477091,8.407467,0.083333,0.072917,0.010417,0.083333,0.052083,-0.687500,0.333333,0.135417,2.154375
Negative_F865,18.000000,4.597755,11.333816,0.222222,0.055556,0.000000,0.000000,0.000000,1.344444,0.722222,0.000000,-0.702222
Negative_F1062,75.000000,7.478361,9.489375,0.053333,0.120000,0.026667,0.040000,0.026667,-0.598667,0.213333,0.040000,2.455200
Negative_F1395,29.000000,-0.597373,6.101291,0.034483,0.034483,0.000000,0.000000,0.068966,-0.068966,0.275862,0.137931,1.079310
Negative_F2070,22.000000,0.701874,8.775130,0.045455,0.045455,0.181818,0.045455,0.000000,0.072727,0.500000,0.136364,0.615455
Negative_F970,37.000000,1.560147,10.529315,0.027027,0.189189,0.000000,0.054054,0.108108,-1.289189,0.216216,0.027027,3.858378
Negative_F2436,38.000000,-6.436750,4.050028,0.000000,0.026316,0.000000,0.078947,0.105263,0.060526,0.394737,0.210526,1.165000
Negative_F943,11.000000,-1.792992,4.050028,0.000000,0.000000,0.000000,0.000000,0.090909,0.763636,0.545455,0.272727,-0.091818
Negative_F1973,16.000000,2.586563,10.302064,0.187500,0.000000,0.062500,0.000000,0.000000,0.556250,0.562500,0.000000,-0.165000
Negative_F2380,12.000000,1.583249,10.353574,0.000000,0.166667,0.000000,0.000000,0.000000,1.050000,0.666667,0.166667,0.542500
Negative_F487,14.000000,0.554947,8.750052,0.071429,0.000000,0.000000,0.000000,0.000000,1.785714,0.571429,0.000000,-2.373571
Negative_F1462,149.000000,0.606775,7.828734,0.046980,0.053691,0.020134,0.040268,0.053691,-0.495973,0.342282,0.120805,1.778725
Negative_F2328,25.000000,1.530551,9.308993,0.080000,0.120000,0.000000,0.040000,0.080000,-1.040000,0.240000,0.040000,3.194400
Negative_F66,37.000000,3.494306,9.514389,0.162162,0.000000,0.000000,0.054054,0.000000,0.245946,0.405405,0.054054,0.452703
Negative_F135,16.000000,2.552391,11.000385,0.062500,0.125000,0.000000,0.000000,0.000000,-1.437500,0.187500,0.062500,2.753125
Negative_F1004,24.000000,3.495918,9.595362,0.166667,0.000000,0.000000,0.000000,0.000000,0.812500,0.541667,0.083333,-0.627500
Negative_F109,11.000000,4.544925,10.602487,0.454545,0.000000,0.000000,0.000000,0.000000,-0.127273,0.545455,0.090909,0.074545
Negative_F902,74.000000,1.589911,9.986233,0.027027,0.027027,0.013514,0.027027,0.000000,0.109459,0.432432,0.040541,0.280811
Negative_F1547,71.000000,-1.323046,6.156197,0.098592,0.084507,0.028169,0.070423,0.126761,-0.977465,0.295775,0.042254,2.904366
Negative_F1064,31.000000,4.240386,10.288783,0.161290,0.064516,0.000000,0.000000,0.064516,-0.258065,0.419355,0.064516,1.454839
Negative_F716,18.000000,0.554947,8.750052,0.055556,0.000000,0.000000,0.000000,0.000000,1.750000,0.666667,0.000000,-1.796111
Negative_F446,26.000000,7.542319,11.603681,0.153846,0.153846,0.000000,0.000000,0.000000,-0.069231,0.538462,0.115385,1.681538
Negative_F2055,26.000000,3.549911,11.263868,0.115385,0.038462,0.000000,0.000000,0.000000,0.403846,0.384615,0.000000,-0.256154
Negative_F925,77.000000,-3.526042,5.136960,0.077922,0.012987,0.025974,0.064935,0.064935,0.475325,0.441558,0.038961,0.519870
Negative_F456,15.000000,1.469133,8.900650,0.133333,0.000000,0.000000,0.000000,0.000000,1.660000,0.600000,0.066667,-1.948000
Negative_F645,43.000000,9.606071,10.918640,0.232558,0.023256,0.046512,0.023256,0.000000,-0.486047,0.348837,0.023256,1.370930
Negative_F2019,27.000000,3.424914,9.044737,0.148148,0.000000,0.000000,0.000000,0.000000,0.329630,0.259259,0.037037,0.778519
Negative_F87,24.000000,3.500904,9.850656,0.125000,0.041667,0.000000,0.000000,0.000000,1.108333,0.541667,0.125000,-0.361250
Negative_F1017,20.000000,0.591574,8.757208,0.050000,0.000000,0.050000,0.000000,0.000000,1.275000,0.650000,0.050000,-1.023500
Negative_F2318,47.000000,9.435523,11.034038,0.000000,0.234043,0.042553,0.000000,0.021277,-0.910638,0.148936,0.085106,3.988511
Negative_F498,43.000000,1.569618,8.789249,0.069767,0.000000,0.046512,0.023256,0.000000,-0.574419,0.348837,0.116279,1.064419
Negative_F1481,77.000000,6.484834,9.838794,0.051948,0.116883,0.012987,0.051948,0.025974,-0.402597,0.350649,0.064935,2.236753
Negative_F1165,30.000000,4.495918,9.904294,0.166667,0.000000,0.000000,0.000000,0.000000,0.513333,0.433333,0.066667,-0.157333
Negative_F676,13.000000,0.554947,8.750052,0.076923,0.000000,0.000000,0.000000,0.000000,2.007692,0.692308,0.153846,-1.923077
Negative_F819,70.000000,10.493880,10.111689,0.114286,0.057143,0.000000,0.000000,0.014286,-0.417143,0.442857,0.157143,1.439714
Negative_F966,83.000000,1.511953,8.409401,0.132530,0.036145,0.024096,0.072289,0.072289,-0.445783,0.325301,0.012048,1.870241
Negative_F1236,41.000000,6.150028,10.749539,0.000000,0.170732,0.000000,0.000000,0.000000,-0.473171,0.243902,0.121951,2.090976
Negative_F1989,90.000000,6.365739,9.276565,0.077778,0.044444,0.000000,0.033333,0.011111,-0.295556,0.311111,0.033333,1.217111
Negative_F1620,44.000000,3.271372,9.994614,0.090909,0.045455,0.000000,0.022727,0.022727,0.240909,0.590909,0.227273,0.139773
Negative_F1330,17.000000,1.552442,10.002737,0.117647,0.000000,0.000000,0.000000,0.000000,1.023529,0.588235,0.000000,-1.084706
Negative_F342,18.000000,1.552442,10.002737,0.111111,0.000000,0.000000,0.000000,0.000000,1.122222,0.555556,0.000000,-1.321111
Negative_F1312,21.000000,1.503435,8.903745,0.095238,0.000000,0.000000,0.000000,0.000000,1.409524,0.428571,0.000000,-1.562857
Negative_F1341,22.000000,1.527938,9.314086,0.090909,0.000000,0.000000,0.000000,0.000000,1.036364,0.500000,0.181818,-0.483182
Negative_F584,39.000000,-0.334666,6.473131,0.076923,0.076923,0.000000,0.051282,0.102564,-0.289744,0.435897,0.051282,1.933077
Negative_F1784,52.000000,-0.453496,6.376846,0.076923,0.096154,0.000000,0.096154,0.076923,-0.807692,0.346154,0.153846,2.823269
Negative_F774,30.000000,-1.590952,4.050028,0.000000,0.000000,0.000000,0.000000,0.033333,1.046667,0.333333,0.066667,-0.462000
Negative_F1944,14.000000,1.605272,11.001030,0.071429,0.071429,0.000000,0.000000,0.000000,0.521429,0.642857,0.285714,-0.609286
Negative_F2180,29.000000,1.504531,8.903229,0.068966,0.034483,0.000000,0.000000,0.034483,0.455172,0.482759,0.068966,0.243793
Negative_F1942,18.000000,5.557302,11.999968,0.000000,0.333333,0.000000,0.000000,0.000000,-1.400000,0.444444,0.333333,3.610556
Negative_F1767,47.000000,5.468806,9.166389,0.042553,0.148936,0.063830,0.021277,0.042553,-0.870213,0.148936,0.085106,3.474043
Negative_F2188,16.000000,1.602791,10.003317,0.125000,0.000000,0.000000,0.000000,0.000000,0.850000,0.500000,0.000000,-0.600625
Negative_F2128,12.000000,-1.443485,4.370259,0.083333,0.000000,0.000000,0.083333,0.083333,-1.000000,0.250000,0.000000,2.220000
Negative_F407,28.000000,-0.152041,7.282973,0.000000,0.000000,0.285714,0.000000,0.000000,-1.232143,0.035714,0.035714,0.698571
Negative_F91,28.000000,2.533438,9.243364,0.178571,0.000000,0.035714,0.071429,0.000000,0.042857,0.392857,0.000000,0.781786
Negative_F2228,29.000000,8.205661,11.999968,0.000000,0.310345,0.000000,0.000000,0.000000,-0.527586,0.448276,0.172414,3.307586
Negative_F1136,30.000000,-0.509884,6.715891,0.066667,0.000000,0.033333,0.033333,0.033333,-0.633333,0.266667,0.166667,1.639333
Negative_F2252,25.000000,4.698872,11.999968,0.080000,0.120000,0.160000,0.000000,0.000000,0.236000,0.480000,0.120000,1.103600
Negative_F203,25.000000,1.552863,9.994292,0.080000,0.040000,0.000000,0.040000,0.000000,0.496000,0.440000,0.000000,0.145200
Negative_F1950,46.000000,3.526889,8.942168,0.043478,0.065217,0.043478,0.021739,0.000000,0.191304,0.369565,0.065217,1.085435
Negative_F1756,65.000000,6.246119,10.614155,0.061538,0.076923,0.000000,0.030769,0.000000,-0.304615,0.400000,0.092308,1.427231
Negative_F2393,25.000000,6.240550,11.395061,0.040000,0.240000,0.000000,0.000000,0.000000,-1.608000,0.280000,0.160000,3.631600
Negative_F1483,111.000000,15.104223,10.039162,0.144144,0.081081,0.009009,0.045045,0.036036,-1.063964,0.234234,0.036036,2.656667
Negative_F209,23.000000,-0.370679,6.920852,0.043478,0.000000,0.086957,0.000000,0.043478,0.443478,0.565217,0.086957,-0.045217
Negative_F465,37.000000,3.495654,9.514389,0.162162,0.000000,0.000000,0.000000,0.054054,0.356757,0.432432,0.027027,0.117297
Negative_F1048,21.000000,4.581922,10.548849,0.142857,0.142857,0.047619,0.047619,0.000000,-1.133333,0.333333,0.142857,3.021905
Negative_F2392,20.000000,4.240600,10.533699,0.050000,0.200000,0.000000,0.000000,0.000000,-1.790000,0.300000,0.200000,3.686500
Negative_F1574,19.000000,3.498374,9.697608,0.105263,0.105263,0.000000,0.000000,0.000000,0.326316,0.578947,0.210526,0.630526
Negative_F745,28.000000,8.538454,11.235244,0.250000,0.107143,0.000000,0.000000,0.035714,-0.757143,0.428571,0.250000,2.288929
Negative_F1853,71.000000,7.542270,11.642168,0.028169,0.140845,0.014085,0.042254,0.014085,-0.581690,0.211268,0.042254,2.321972
Negative_F2441,20.000000,3.209219,9.800049,0.050000,0.200000,0.000000,0.050000,0.000000,0.010000,0.350000,0.100000,2.313000
Negative_F235,25.000000,5.476351,10.344935,0.120000,0.120000,0.000000,0.000000,0.000000,-0.376000,0.240000,0.080000,2.609200
Negative_F1677,36.000000,5.230745,11.438899,0.027778,0.138889,0.000000,0.000000,0.000000,0.144444,0.472222,0.138889,1.426111
Negative_F169,32.000000,3.541852,9.870513,0.125000,0.093750,0.000000,0.062500,0.031250,-1.331250,0.375000,0.125000,3.084062
Negative_F1617,44.000000,4.513301,9.807334,0.090909,0.045455,0.000000,0.022727,0.000000,0.475000,0.590909,0.227273,0.322727
Negative_F2262,155.000000,0.793512,8.263960,0.045161,0.090323,0.025806,0.083871,0.045161,-0.876774,0.316129,0.096774,2.526968
Negative_F2206,17.000000,4.279802,11.999968,0.117647,0.176471,0.000000,0.000000,0.000000,-0.141176,0.470588,0.058824,2.359412
Negative_F1530,95.000000,8.599287,10.172740,0.073684,0.105263,0.031579,0.042105,0.042105,-0.622105,0.368421,0.136842,2.287158
Negative_F1794,33.000000,7.529989,10.674369,0.181818,0.060606,0.030303,0.000000,0.000000,-0.478788,0.272727,0.090909,1.829394
Negative_F1840,41.000000,1.251648,8.476577,0.073171,0.024390,0.048780,0.024390,0.024390,-0.231707,0.292683,0.073171,1.043659
Negative_F1197,88.000000,-3.806083,4.993328,0.045455,0.056818,0.011364,0.056818,0.079545,0.177273,0.420455,0.079545,1.207045
Negative_F1811,14.000000,-0.444606,5.835682,0.071429,0.000000,0.000000,0.071429,0.000000,1.064286,0.642857,0.071429,-0.776429
Negative_F1494,17.000000,0.554947,8.750052,0.058824,0.000000,0.000000,0.000000,0.000000,1.347059,0.647059,0.235294,-1.570588
Negative_F52,17.000000,1.282784,9.700187,0.176471,0.000000,0.058824,0.058824,0.000000,0.711765,0.529412,0.000000,-0.072941
Negative_F2276,37.000000,5.473984,9.378490,0.054054,0.135135,0.054054,0.027027,0.000000,-0.713514,0.216216,0.135135,2.624595
Negative_F678,24.000000,3.498424,9.701283,0.166667,0.000000,0.000000,0.000000,0.000000,1.075000,0.541667,0.125000,-0.969167
Negative_F1911,70.000000,3.495083,9.866322,0.042857,0.071429,0.100000,0.028571,0.028571,-1.385714,0.200000,0.100000,3.149286
Negative_F690,21.000000,-0.446665,5.959762,0.095238,0.000000,0.000000,0.095238,0.000000,0.809524,0.523810,0.095238,-0.285714
Negative_F399,20.000000,2.549936,10.302064,0.150000,0.000000,0.000000,0.000000,0.000000,1.425000,0.650000,0.200000,-1.370500
Negative_F1908,14.000000,0.554947,8.750052,0.071429,0.000000,0.000000,0.000000,0.000000,1.578571,0.642857,0.071429,-2.065714
Negative_F824,44.000000,5.259518,9.918413,0.136364,0.045455,0.000000,0.000000,0.045455,-0.588636,0.500000,0.181818,1.219091
Negative_F762,31.000000,-0.899067,5.850858,0.064516,0.000000,0.000000,0.000000,0.064516,0.690323,0.354839,0.096774,0.331290
Negative_F2202,15.000000,5.220365,11.999968,0.000000,0.400000,0.066667,0.000000,0.000000,-1.233333,0.333333,0.066667,5.249333
Negative_F1168,20.000000,1.553537,9.994292,0.100000,0.050000,0.000000,0.000000,0.050000,1.090000,0.600000,0.100000,-0.509000
Negative_F355,33.000000,7.408641,10.196013,0.000000,0.272727,0.030303,0.000000,0.030303,-0.524242,0.272727,0.121212,3.761818
Negative_F1918,33.000000,1.231719,8.802271,0.121212,0.000000,0.030303,0.060606,0.000000,0.024242,0.393939,0.060606,1.100303
Negative_F388,21.000000,6.549546,11.844277,0.190476,0.238095,0.000000,0.000000,0.095238,-1.638095,0.285714,0.047619,4.973810
Negative_F2100,34.000000,3.438082,8.920893,0.058824,0.088235,0.029412,0.000000,0.029412,-0.502941,0.235294,0.088235,1.819118
Negative_F1289,48.000000,4.406139,9.214418,0.000000,0.145833,0.000000,0.041667,0.000000,0.162500,0.395833,0.125000,1.449167
Negative_F2412,28.000000,4.581782,10.277566,0.107143,0.142857,0.035714,0.035714,0.035714,-0.846429,0.464286,0.178571,2.668929
Negative_F1488,29.000000,2.226976,10.036454,0.068966,0.137931,0.000000,0.000000,0.103448,-0.275862,0.310345,0.068966,2.259310
